2018-03-26 00:00:00,15688192,5250342
2018-03-27 00:00:00,15764870,5329456
2018-03-28 00:00:00,15845783,5343315
2018-03-29 00:00:00,16136399,5533765
2018-03-30 00:00:00,17358985,6152901
2018-03-31 00:00:00,17758027,6246078
2018-04-01 00:00:00,17200551,5929288
2018-04-02 00:00:00,16667262,5573687
2018-04-03 00:00:00,15695852,5162970
2018-04-04 00:00:00,16167763,5461538
2018-04-05 00:00:00,15772743,5287904
2018-04-06 00:00:00,16117968,5537297
2018-04-07 00:00:00,17006640,5857334
2018-04-08 00:00:00,17081994,5765634
2018-04-09 00:00:00,15050534,4877657
2018-04-10 00:00:00,15066125,4842319
2018-04-11 00:00:00,14846569,4779148
2018-04-12 00:00:00,14939714,4582421
2018-04-13 00:00:00,15895250,5354352
2018-04-14 00:00:00,17169148,5874702
2018-04-15 00:00:00,17191158,5730693
2018-04-16 00:00:00,14964481,4670767
2018-04-17 00:00:00,14780412,4627541
2018-04-18 00:00:00,14715610,4601504
2018-04-19 00:00:00,14752493,4595841
2018-04-20 00:00:00,15520214,5151480
2018-04-21 00:00:00,16957043,5739306
2018-04-22 00:00:00,17088980,5622942
2018-04-23 00:00:00,14879171,4657993
2018-04-24 00:00:00,14855713,4599026
2018-04-25 00:00:00,14802376,4640706
2018-04-26 00:00:00,14624869,4519600
2018-04-27 00:00:00,15063644,4633198
2018-04-28 00:00:00,16644160,5548270
2018-04-29 00:00:00,16862517,5535953
2018-04-30 00:00:00,15681066,5059921
2018-05-01 00:00:00,16244383,5143452
2018-05-02 00:00:00,14958076,4620009
2018-05-03 00:00:00,14926005,4249698
2018-05-04 00:00:00,15439349,5005713
2018-05-05 00:00:00,16765372,5552428
2018-05-06 00:00:00,16737172,5418698
2018-05-07 00:00:00,14843571,4569081
2018-05-08 00:00:00,14837817,4593464
2018-05-09 00:00:00,14616979,4646737
2018-05-10 00:00:00,15080316,4890038
2018-05-11 00:00:00,15235907,4984736
2018-05-12 00:00:00,16733502,5582922
2018-05-13 00:00:00,16683635,5326073
2018-05-14 00:00:00,14343847,4327276
2018-05-15 00:00:00,14316589,4275806
2018-05-16 00:00:00,14443515,4348054
2018-05-17 00:00:00,14313780,4302309
2018-05-18 00:00:00,15062650,4780659
2018-05-19 00:00:00,16402555,5494464
2018-05-20 00:00:00,16220687,5077560
2018-05-21 00:00:00,15183206,4666987
2018-05-22 00:00:00,14416455,4345405
2018-05-23 00:00:00,14354192,4313084
2018-05-24 00:00:00,14293392,4243466
2018-05-25 00:00:00,15106533,4734820
2018-05-26 00:00:00,16332502,5288849
2018-05-27 00:00:00,16393003,5088887
2018-05-28 00:00:00,15160932,4553387
2018-05-29 00:00:00,14636409,4382083
2018-05-30 00:00:00,14746872,4417979
2018-05-31 00:00:00,15220168,4526141
2018-06-01 00:00:00,15439436,4812094
2018-06-02 00:00:00,16263941,5285152
2018-06-03 00:00:00,16396883,5239703
2018-06-04 00:00:00,14554249,4438985
2018-06-05 00:00:00,14771834,4495110
2018-06-06 00:00:00,14763700,4439206
2018-06-07 00:00:00,14727014,4485378
2018-06-08 00:00:00,15580017,5026642
2018-06-09 00:00:00,16241763,5375491
2018-06-10 00:00:00,16536505,5359929
2018-06-11 00:00:00,14996176,4566032
2018-06-12 00:00:00,15205445,4661816
2018-06-13 00:00:00,14768575,4535654
2018-06-14 00:00:00,14592512,4503145
2018-06-15 00:00:00,15035654,4837604
2018-06-16 00:00:00,15845230,4954481
2018-06-17 00:00:00,16485999,5307842
2018-06-18 00:00:00,14781767,4403407
2018-06-19 00:00:00,14730939,4319627
2018-06-20 00:00:00,14711120,4316759
2018-06-21 00:00:00,14780119,4352707
2018-06-22 00:00:00,16320033,4848643
2018-06-23 00:00:00,17171992,5627170
2018-06-24 00:00:00,17227237,5496248
2018-06-25 00:00:00,15618619,4862297
2018-06-26 00:00:00,15462398,4816735
2018-06-27 00:00:00,15311429,4720888
2018-06-28 00:00:00,15221253,4514078
2018-06-29 00:00:00,15661795,4814310
2018-06-30 00:00:00,16083916,4984621
2018-07-01 00:00:00,16358317,5134961
2018-07-02 00:00:00,15168553,4574713
2018-07-03 00:00:00,15183198,4532748
2018-07-04 00:00:00,15347567,4648759
2018-07-05 00:00:00,15119432,4080787
2018-07-06 00:00:00,15142387,4662020
2018-07-07 00:00:00,15745660,4851914
2018-07-08 00:00:00,16003752,5116726
2018-07-09 00:00:00,14953840,4567921
2018-07-10 00:00:00,14937938,4530780
2018-07-11 00:00:00,14475209,4399643
2018-07-12 00:00:00,14350718,4272225
2018-07-13 00:00:00,14745492,4515857
2018-07-14 00:00:00,15134756,4649122
2018-07-15 00:00:00,15307449,4782499
2018-07-16 00:00:00,14518098,4310099
2018-07-17 00:00:00,14513249,4331723
2018-07-18 00:00:00,14411005,4299283
2018-07-19 00:00:00,14365854,4246805
2018-07-20 00:00:00,14691925,4499015
2018-07-21 00:00:00,15289839,4816224
2018-07-22 00:00:00,15506011,4872199
2018-07-23 00:00:00,14483116,4303722
2018-07-24 00:00:00,14482867,4361882
2018-07-25 00:00:00,14071190,4267291
2018-07-26 00:00:00,14092209,4303836
2018-07-27 00:00:00,14260709,4415843
2018-07-28 00:00:00,14783885,4656935
2018-07-29 00:00:00,15137636,4727089
2018-07-30 00:00:00,14381308,4372498
2018-07-31 00:00:00,14267029,4285711
2018-08-01 00:00:00,14057633,4217689
2018-08-02 00:00:00,13821118,4196026
2018-08-03 00:00:00,14217001,4385471
2018-08-04 00:00:00,14808985,4694352
2018-08-05 00:00:00,15096134,4747516
2018-08-06 00:00:00,14175305,4260760
2018-08-07 00:00:00,14101179,4196689
2018-08-08 00:00:00,14159114,4084732
2018-08-09 00:00:00,14217302,4197855
2018-08-10 00:00:00,14171188,3951624
2018-08-11 00:00:00,14989418,4713925
2018-08-12 00:00:00,15337756,4417847
2018-08-13 00:00:00,14331523,4384901
2018-08-14 00:00:00,14494444,3921993
2018-08-15 00:00:00,14241923,4132304
2018-08-16 00:00:00,13940623,2492645
2018-08-17 00:00:00,14201872,2538642
2018-08-18 00:00:00,15204816,4868667
2018-08-19 00:00:00,15570495,4969582
2018-08-20 00:00:00,14425611,4397637
2018-08-21 00:00:00,14221999,4305177
2018-08-22 00:00:00,14267750,4333482
2018-08-23 00:00:00,14574315,4460766
2018-08-24 00:00:00,14820409,4591836
2018-08-25 00:00:00,15761345,5032798
2018-08-26 00:00:00,16032027,5052835
2018-08-27 00:00:00,14841720,4455319
2018-08-28 00:00:00,14577030,4336919
2018-08-29 00:00:00,14393649,4319991
2018-08-30 00:00:00,14362543,4330011
2018-08-31 00:00:00,14919521,4556609
2018-09-01 00:00:00,15910942,4955392
2018-09-02 00:00:00,16052286,4981565
2018-09-03 00:00:00,14688709,4334206
2018-09-04 00:00:00,14038497,4087402
2018-09-05 00:00:00,14108452,4032899
2018-09-06 00:00:00,13910572,3990675
2018-09-07 00:00:00,14585975,4403925
2018-09-08 00:00:00,15976993,4868375
2018-09-09 00:00:00,16228637,4982757
2018-09-10 00:00:00,14119554,4042157
2018-09-11 00:00:00,14044830,4056168
2018-09-12 00:00:00,13923861,3995100
2018-09-13 00:00:00,13693904,4112656
2018-09-14 00:00:00,14517859,4482330
2018-09-15 00:00:00,16037434,5061274
2018-09-16 00:00:00,16265804,5046695
2018-09-17 00:00:00,13871686,4020247
2018-09-18 00:00:00,13734396,3867790
2018-09-19 00:00:00,13792322,3900257
2018-09-20 00:00:00,13856292,3924103
2018-09-21 00:00:00,14620418,4426940
2018-09-22 00:00:00,16087125,5012567
2018-09-23 00:00:00,16802771,5273072
2018-09-24 00:00:00,14117694,4056707
2018-09-25 00:00:00,14195275,4053716
2018-09-26 00:00:00,14060035,4004939
2018-09-27 00:00:00,14045976,3922092
2018-09-28 00:00:00,14327239,4149425
2018-09-29 00:00:00,15858699,4791747
2018-09-30 00:00:00,16634910,5059601
2018-10-01 00:00:00,14266298,3989471
2018-10-02 00:00:00,14215333,3996603
2018-10-03 00:00:00,14450448,4094340
2018-10-04 00:00:00,14127739,3949285
2018-10-05 00:00:00,14694088,4287663
2018-10-06 00:00:00,16112244,4971809
2018-10-07 00:00:00,16304864,4916657
2018-10-08 00:00:00,14303589,4020504
2018-10-09 00:00:00,13982023,3936650
2018-10-10 00:00:00,13581920,3763216
2018-10-11 00:00:00,13419538,3744483
2018-10-12 00:00:00,14256907,4239603
2018-10-13 00:00:00,15603902,4845094
2018-10-14 00:00:00,15871627,4694073
2018-10-15 00:00:00,13716388,3789349
2018-10-16 00:00:00,13429728,3694370
2018-10-17 00:00:00,13525176,3698574
2018-10-18 00:00:00,13570871,3698101
2018-10-19 00:00:00,14376832,4175403
2018-10-20 00:00:00,15990543,4928988
2018-10-21 00:00:00,16222171,4837555
2018-10-22 00:00:00,13970807,3859288
2018-10-23 00:00:00,13873841,3795685
2018-10-24 00:00:00,13976227,3814802
2018-10-25 00:00:00,13945106,3835062
2018-10-26 00:00:00,14771024,4236914
2018-10-27 00:00:00,16243315,4877855
2018-10-28 00:00:00,16212253,4765453
2018-10-29 00:00:00,13944254,3816097
2018-10-30 00:00:00,13978642,3790906
2018-10-31 00:00:00,13940576,3811397
2018-11-01 00:00:00,14496542,4023700
2018-11-02 00:00:00,14924266,4381979
2018-11-03 00:00:00,16118657,4782816
2018-11-04 00:00:00,16070967,4670058
2018-11-05 00:00:00,13629346,3654167
2018-11-06 00:00:00,13535628,3542185
2018-11-07 00:00:00,13470416,3523285
2018-11-08 00:00:00,13314730,3495285
2018-11-09 00:00:00,14139391,4038013
2018-11-10 00:00:00,16178997,4822246
2018-11-11 00:00:00,16158752,4696838
2018-11-12 00:00:00,13917142,3680314
2018-11-13 00:00:00,13339121,3529744
2018-11-14 00:00:00,13181742,3474373
2018-11-15 00:00:00,13190063,3555317
