Time,Playercount
2017-12-14,86
2017-12-15,101
2017-12-16,134
2017-12-17,167
2017-12-18,111
2017-12-19,111
2017-12-20,112
2017-12-21,113
2017-12-22,125
2017-12-23,167
2017-12-24,144
2017-12-25,178
2017-12-26,193
2017-12-27,177
2017-12-28,174
2017-12-29,183
2017-12-30,203
2017-12-31,191
2018-01-01,194
2018-01-02,173
2018-01-03,177
2018-01-04,182
2018-01-05,175
2018-01-06,209
2018-01-07,200
2018-01-08,119
2018-01-09,104
2018-01-10,99
2018-01-11,59
2018-01-12,113
2018-01-13,143
2018-01-14,175
2018-01-15,105
2018-01-16,105
2018-01-17,103
2018-01-18,60
2018-01-19,120
2018-01-20,141
2018-01-21,168
2018-01-22,101
2018-01-23,93
2018-01-24,91
2018-01-25,90
2018-01-26,99
2018-01-27,137
2018-01-28,154
2018-01-29,102
2018-01-30,92
2018-01-31,100
2018-02-01,97
2018-02-02,86
2018-02-03,136
2018-02-04,161
2018-02-05,90
2018-02-06,94
2018-02-07,88
2018-02-08,91
2018-02-09,71
2018-02-12,105
2018-02-13,94
2018-02-14,80
2018-02-15,88
2018-02-16,96
2018-02-17,133
2018-02-18,151
2018-02-19,87
2018-02-20,84
2018-02-21,89
2018-02-22,86
2018-02-23,91
2018-02-24,115
2018-02-25,139
2018-02-26,78
2018-02-27,81
2018-02-28,84
2018-03-01,81
2018-03-02,92
2018-03-03,127
2018-03-04,131
2018-03-05,74
2018-03-06,66
2018-03-07,71
2018-03-08,69
2018-03-09,75
2018-03-10,93
2018-03-11,107
2018-03-12,69
2018-03-13,66
2018-03-14,68
2018-03-15,67
2018-03-16,79
2018-03-17,104
2018-03-18,120
2018-03-19,73
2018-03-20,77
2018-03-21,76
2018-03-22,69
2018-03-23,74
2018-03-24,93
2018-03-25,104
2018-03-26,75
2018-03-27,66
2018-03-28,68
2018-03-29,65
2018-03-30,92
2018-03-31,89
2018-04-01,104
2018-04-02,106
2018-04-03,66
2018-04-04,65
2018-04-05,68
2018-04-06,66
2018-04-07,72
2018-04-08,75
2018-04-09,50
2018-04-10,54
2018-04-11,52
2018-04-12,53
2018-04-13,63
2018-04-14,71
2018-04-15,82
2018-04-16,47
2018-04-17,41
2018-04-18,39
2018-04-19,40
2018-04-20,46
2018-04-21,53
2018-04-22,69
2018-04-23,52
2018-04-24,48
2018-04-25,49
2018-04-26,50
