Time,Playercount
2017-12-14,232
2017-12-15,255
2017-12-16,332
2017-12-17,319
2017-12-18,226
2017-12-19,216
2017-12-20,207
2017-12-21,220
2017-12-22,460
2017-12-23,711
2017-12-24,748
2017-12-25,818
2017-12-26,888
2017-12-27,890
2017-12-28,1008
2017-12-29,997
2017-12-30,947
2017-12-31,824
2018-01-01,755
2018-01-02,693
2018-01-03,644
2018-01-04,637
2018-01-05,565
2018-01-06,539
2018-01-07,456
2018-01-08,326
2018-01-09,298
2018-01-10,272
2018-01-11,226
2018-01-12,287
2018-01-13,390
2018-01-14,354
2018-01-15,269
2018-01-16,228
2018-01-17,218
2018-01-18,207
2018-01-19,228
2018-01-20,290
2018-01-21,280
2018-01-22,171
2018-01-23,174
2018-01-24,172
2018-01-25,171
2018-01-26,178
2018-01-27,225
2018-01-28,224
2018-01-29,164
2018-01-30,157
2018-01-31,164
2018-02-01,160
2018-02-02,158
2018-02-03,227
2018-02-04,225
2018-02-05,153
2018-02-06,179
2018-02-07,756
2018-02-08,1107
2018-02-09,1364
2018-02-10,1068
2018-02-11,758
2018-02-12,656
2018-02-13,529
2018-02-14,447
2018-02-15,432
2018-02-16,626
2018-02-17,982
2018-02-18,1069
2018-02-19,881
2018-02-20,699
2018-02-21,540
2018-02-22,474
2018-02-23,442
2018-02-24,491
2018-02-25,460
2018-02-26,323
2018-02-27,293
2018-02-28,271
2018-03-01,264
2018-03-02,279
2018-03-03,332
2018-03-04,316
2018-03-05,215
2018-03-06,195
2018-03-07,191
2018-03-08,188
2018-03-09,203
2018-03-10,257
2018-03-11,263
2018-03-12,187
2018-03-13,164
2018-03-14,153
2018-03-15,146
2018-03-16,162
2018-03-17,222
2018-03-18,214
2018-03-19,139
2018-03-20,141
2018-03-21,139
2018-03-22,148
2018-03-23,426
2018-03-24,752
2018-03-25,840
2018-03-26,671
2018-03-27,481
2018-03-28,385
2018-03-29,332
2018-03-30,313
2018-03-31,308
2018-04-01,290
2018-04-02,228
2018-04-03,171
2018-04-04,173
2018-04-05,175
2018-04-06,189
2018-04-07,227
2018-04-08,225
2018-04-09,156
2018-04-10,146
2018-04-11,140
2018-04-12,151
2018-04-13,160
2018-04-14,182
2018-04-15,174
2018-04-16,127
2018-04-17,119
2018-04-18,112
2018-04-19,109
2018-04-20,117
2018-04-21,156
2018-04-22,149
2018-04-23,110
2018-04-24,100
2018-04-25,94
2018-04-26,85
2018-04-27,91
2018-04-28,129
2018-04-29,134
2018-04-30,114
2018-05-01,119
2018-05-02,93
2018-05-03,88
2018-05-04,97
2018-05-05,119
2018-05-06,119
2018-05-07,85
2018-05-08,83
2018-05-09,82
2018-05-10,93
2018-05-11,94
2018-05-12,118
2018-05-13,109
2018-05-14,73
2018-05-15,76
2018-05-16,81
2018-05-17,74
2018-05-18,85
2018-05-19,109
2018-05-20,108
2018-05-21,91
2018-05-22,77
2018-05-23,75
2018-05-24,81
2018-05-25,83
2018-05-26,101
2018-05-27,101
2018-05-28,88
2018-05-29,73
2018-05-30,72
2018-05-31,78
2018-06-01,82
2018-06-02,94
2018-06-03,92
2018-06-04,71
2018-06-05,74
2018-06-06,70
2018-06-07,72
2018-06-08,81
2018-06-09,101
2018-06-10,96
2018-06-11,79
2018-06-12,86
2018-06-13,85
2018-06-14,80
2018-06-15,87
2018-06-16,108
2018-06-17,111
2018-06-18,76
2018-06-19,68
2018-06-20,80
2018-06-21,93
2018-06-22,454
2018-06-23,862
2018-06-24,934
2018-06-25,767
2018-06-26,714
2018-06-27,668
2018-06-28,627
2018-06-29,1033
2018-06-30,1201
2018-07-01,1080
2018-07-02,834
2018-07-03,723
2018-07-04,737
2018-07-05,740
2018-07-06,674
2018-07-07,606
2018-07-08,498
2018-07-09,376
2018-07-10,330
2018-07-11,301
2018-07-12,270
2018-07-13,268
2018-07-14,271
2018-07-15,255
2018-07-16,212
2018-07-17,201
2018-07-18,195
2018-07-19,182
2018-07-20,192
2018-07-21,210
2018-07-22,207
2018-07-23,170
2018-07-24,156
2018-07-25,141
2018-07-26,140
2018-07-27,139
2018-07-28,143
2018-07-29,147
2018-07-30,124
2018-07-31,123
2018-08-01,121
2018-08-02,124
2018-08-03,117
2018-08-04,136
2018-08-05,138
2018-08-06,142
2018-08-07,578
2018-08-08,779
2018-08-09,771
2018-08-10,675
2018-08-11,685
2018-08-12,678
2018-08-13,611
2018-08-14,479
2018-08-15,354
2018-08-16,279
2018-08-17,254
2018-08-18,255
2018-08-19,253
2018-08-20,203
2018-08-21,183
2018-08-22,174
2018-08-23,159
2018-08-24,162
2018-08-25,186
2018-08-26,174
2018-08-27,149
2018-08-28,146
2018-08-29,135
2018-08-30,136
2018-08-31,137
2018-09-01,173
2018-09-02,164
2018-09-03,134
2018-09-04,109
2018-09-05,107
2018-09-06,105
2018-09-07,116
2018-09-08,164
2018-09-09,160
2018-09-10,101
2018-09-11,99
2018-09-12,103
2018-09-13,102
2018-09-14,106
2018-09-15,150
2018-09-16,137
2018-09-17,95
2018-09-18,95
2018-09-19,89
2018-09-20,81
2018-09-21,102
2018-09-22,142
2018-09-23,143
2018-09-24,106
2018-09-25,95
2018-09-26,94
2018-09-27,86
2018-09-28,101
2018-09-29,133
2018-09-30,138
2018-10-01,112
2018-10-02,107
2018-10-03,108
2018-10-04,94
2018-10-05,102
2018-10-06,135
2018-10-07,136
2018-10-08,108
2018-10-09,223
2018-10-10,275
2018-10-11,281
2018-10-12,302
2018-10-13,368
2018-10-14,395
2018-10-15,292
2018-10-16,234
2018-10-17,184
2018-10-18,152
2018-10-19,156
2018-10-20,196
2018-10-21,173
2018-10-22,119
2018-10-23,109
2018-10-24,106
2018-10-25,99
2018-10-26,118
2018-10-27,157
2018-10-28,153
2018-10-29,110
2018-10-30,128
2018-10-31,134
2018-11-01,138
2018-11-02,151
2018-11-03,179
2018-11-04,174
2018-11-05,115
2018-11-06,118
2018-11-07,108
2018-11-08,108
2018-11-09,126
2018-11-10,183
2018-11-11,169
2018-11-12,123
2018-11-13,114
2018-11-14,109
2018-11-15,109
2018-11-16,127
2018-11-17,176
2018-11-18,168
2018-11-19,116
2018-11-20,107
2018-11-21,108
2018-11-22,259
2018-11-23,437
2018-11-24,664
2018-11-25,687
2018-11-26,472
2018-11-27,468
2018-11-28,390
2018-11-29,308
2018-11-30,307
2018-12-01,365
2018-12-02,323
2018-12-03,200
2018-12-04,182
2018-12-05,169
2018-12-06,164
2018-12-07,174
2018-12-08,226
2018-12-09,223
2018-12-10,142
2018-12-11,144
2018-12-12,144
2018-12-13,139
2018-12-14,157
2018-12-15,213
2018-12-16,209
2018-12-17,147
2018-12-18,152
2018-12-19,151
2018-12-20,161
2018-12-21,319
2018-12-22,501
2018-12-23,571
2018-12-24,492
2018-12-25,514
2018-12-26,528
2018-12-27,539
2018-12-28,542
2018-12-29,537
2018-12-30,549
2018-12-31,508
2019-01-01,476
2019-01-02,474
2019-01-03,457
2019-01-04,434
2019-01-05,407
2019-01-06,364
2019-01-07,249
2019-01-08,227
2019-01-09,215
2019-01-10,198
2019-01-11,235
2019-01-12,308
2019-01-13,308
2019-01-14,213
2019-01-15,192
2019-01-16,202
2019-01-17,183
2019-01-18,205
2019-01-19,272
2019-01-20,270
2019-01-21,202
2019-01-22,210
2019-01-23,575
2019-01-24,788
2019-01-25,814
2019-01-26,752
2019-01-27,572
2019-01-28,365
2019-01-29,310
2019-01-30,299
2019-01-31,289
2019-02-01,283
2019-02-02,337
2019-02-03,324
2019-02-04,239
2019-02-05,400
2019-02-06,524
2019-02-07,553
2019-02-08,602
2019-02-09,759
2019-02-10,767
2019-02-11,615
2019-02-12,491
2019-02-13,382
2019-02-14,287
2019-02-15,299
2019-02-16,333
2019-02-17,303
2019-02-18,225
2019-02-19,206
2019-02-20,195
2019-02-21,190
2019-02-22,200
2019-02-23,256
2019-02-24,244
2019-02-25,166
2019-02-26,158
2019-02-27,152
2019-02-28,144
2019-03-01,166
2019-03-02,220
2019-03-03,201
2019-03-04,154
2019-03-05,141
2019-03-06,139
2019-03-07,136
2019-03-08,156
2019-03-09,191
2019-03-10,183
2019-03-11,103
2019-03-12,120
2019-03-13,128
2019-03-14,116
2019-03-15,135
2019-03-16,183
2019-03-17,174
2019-03-18,122
2019-03-19,112
2019-03-20,110
2019-03-21,123
2019-03-22,378
2019-03-23,677
2019-03-24,770
2019-03-25,583
2019-03-26,466
2019-03-27,334
2019-03-28,257
2019-03-29,255
2019-03-30,298
2019-03-31,249
2019-04-01,151
2019-04-02,131
2019-04-03,135
2019-04-04,142
2019-04-05,166
2019-04-06,196
2019-04-07,179
2019-04-08,127
2019-04-09,122
2019-04-10,125
2019-04-11,131
2019-04-12,141
2019-04-13,171
2019-04-14,173
2019-04-15,124
2019-04-16,116
2019-04-17,106
2019-04-18,115
2019-04-19,127
2019-04-20,112
2019-04-21,123
2019-04-22,111
2019-04-23,94
2019-04-24,95
2019-04-25,95
2019-04-26,101
2019-04-27,128
2019-04-28,117
2019-04-29,83
2019-04-30,96
2019-05-01,117
2019-05-02,106
2019-05-03,104
2019-05-04,120
2019-05-05,109
2019-05-06,85
2019-05-07,79
2019-05-08,88
2019-05-09,83
2019-05-10,94
2019-05-11,122
2019-05-12,113
2019-05-13,71
2019-05-14,66
2019-05-15,67
2019-05-16,106
2019-05-17,246
2019-05-18,342
2019-05-19,328
2019-05-20,223
2019-05-21,203
2019-05-22,180
2019-05-23,158
2019-05-24,161
2019-05-25,200
2019-05-26,173
2019-05-27,127
2019-05-28,110
2019-05-29,110
2019-05-30,114
2019-05-31,113
2019-06-01,126
2019-06-02,122
2019-06-03,95
2019-06-04,91
2019-06-05,90
2019-06-06,96
2019-06-07,108
2019-06-08,119
2019-06-09,115
2019-06-10,95
2019-06-11,128
2019-06-12,122
2019-06-13,113
2019-06-14,123
2019-06-15,125
2019-06-16,123
2019-06-17,108
2019-06-18,290
2019-06-19,332
2019-06-20,318
2019-06-21,324
2019-06-22,343
2019-06-23,327
2019-06-24,263
2019-06-25,257
2019-06-26,226
2019-06-27,200
2019-06-28,192
2019-06-29,224
2019-06-30,219
2019-07-01,187
2019-07-02,286
2019-07-03,288
2019-07-04,261
2019-07-05,233
2019-07-06,243
2019-07-07,255
2019-07-08,213
2019-07-09,202
2019-07-10,173
2019-07-11,153
2019-07-12,138
2019-07-13,155
2019-07-14,141
2019-07-15,111
2019-07-16,103
2019-07-17,102
2019-07-18,101
2019-07-19,94
2019-07-20,104
2019-07-21,103
2019-07-22,89
2019-07-23,80
2019-07-24,79
2019-07-25,74
2019-07-26,78
2019-07-27,89
2019-07-28,93
2019-07-29,78
2019-07-30,83
2019-07-31,94
2019-08-01,88
2019-08-02,83
2019-08-03,83
2019-08-04,91
2019-08-05,85
2019-08-06,84
2019-08-07,86
2019-08-08,77
2019-08-09,84
2019-08-10,96
2019-08-11,93
2019-08-12,95
2019-08-13,186
2019-08-14,195
2019-08-15,242
2019-08-16,268
2019-08-17,296
2019-08-18,324
2019-08-19,290
2019-08-20,230
2019-08-21,172
2019-08-22,141
2019-08-23,117
2019-08-24,135
2019-08-25,125
2019-08-26,105
2019-08-27,99
2019-08-28,99
2019-08-29,90
2019-08-30,94
2019-08-31,120
2019-09-01,113
2019-09-02,93
2019-09-03,94
2019-09-04,85
2019-09-05,92
2019-09-06,96
2019-09-07,134
2019-09-08,130
2019-09-09,93
2019-09-10,84
2019-09-11,80
2019-09-12,77
2019-09-13,88
2019-09-14,110
2019-09-15,107
2019-09-16,75
2019-09-17,69
2019-09-18,71
2019-09-19,74
2019-09-20,76
2019-09-21,102
2019-09-22,102
2019-09-23,70
2019-09-24,70
2019-09-25,73
2019-09-26,75
2019-09-27,77
2019-09-28,100
2019-09-29,101
2019-09-30,73
2019-10-01,76
2019-10-02,77
2019-10-03,81
2019-10-04,87
2019-10-05,105
2019-10-06,110
2019-10-07,78
2019-10-08,81
2019-10-09,81
2019-10-10,75
2019-10-11,86
2019-10-12,110
2019-10-13,114
2019-10-14,91
2019-10-15,72
2019-10-16,65
2019-10-17,67
2019-10-18,81
2019-10-19,111
2019-10-20,109
2019-10-21,82
2019-10-22,75
2019-10-23,70
2019-10-24,69
2019-10-25,86
2019-10-26,106
2019-10-27,108
2019-10-28,77
2019-10-29,71
2019-10-30,74
2019-10-31,78
2019-11-01,96
2019-11-02,117
2019-11-03,126
2019-11-04,89
2019-11-05,79
2019-11-06,82
2019-11-07,82
2019-11-08,97
2019-11-09,139
2019-11-10,138
2019-11-11,102
2019-11-12,89
