Time,Playercount
2017-12-14,196
2017-12-15,212
2017-12-16,308
2017-12-17,318
2017-12-18,210
2017-12-19,198
2017-12-20,201
2017-12-21,191
2017-12-22,303
2017-12-23,458
2017-12-24,482
2017-12-25,425
2017-12-26,488
2017-12-27,507
2017-12-28,526
2017-12-29,625
2017-12-30,634
2017-12-31,609
2018-01-01,629
2018-01-02,633
2018-01-03,618
2018-01-04,573
2018-01-05,533
2018-01-06,652
2018-01-07,673
2018-01-08,497
2018-01-09,366
2018-01-10,347
2018-01-11,312
2018-01-12,370
2018-01-13,516
2018-01-14,500
2018-01-15,360
2018-01-16,351
2018-01-17,346
2018-01-18,333
2018-01-19,343
2018-01-20,505
2018-01-21,514
2018-01-22,354
2018-01-23,320
2018-01-24,281
2018-01-25,281
2018-01-26,299
2018-01-27,398
2018-01-28,388
2018-01-29,261
2018-01-30,235
2018-01-31,209
2018-02-01,210
2018-02-02,226
2018-02-03,328
2018-02-04,340
2018-02-05,197
2018-02-06,195
2018-02-07,185
2018-02-08,180
2018-02-09,182
2018-02-12,209
2018-02-13,167
2018-02-14,162
2018-02-15,161
2018-02-16,228
2018-02-17,345
2018-02-18,378
2018-02-19,320
2018-02-20,267
2018-02-21,243
2018-02-22,222
2018-02-23,231
2018-02-24,302
2018-02-25,293
2018-02-26,184
2018-02-27,180
2018-02-28,178
2018-03-01,166
2018-03-02,176
2018-03-03,250
2018-03-04,273
2018-03-05,187
2018-03-06,159
2018-03-07,157
2018-03-08,169
2018-03-09,158
2018-03-10,223
2018-03-11,226
2018-03-12,146
2018-03-13,141
2018-03-14,148
2018-03-15,142
2018-03-16,156
2018-03-17,225
2018-03-18,218
2018-03-19,146
2018-03-20,138
2018-03-21,158
2018-03-22,132
2018-03-23,144
2018-03-24,209
2018-03-25,221
2018-03-26,139
2018-03-27,132
2018-03-28,129
2018-03-29,126
2018-03-30,149
2018-03-31,180
2018-04-01,189
2018-04-02,136
2018-04-03,123
2018-04-04,118
2018-04-05,120
2018-04-06,132
2018-04-07,190
2018-04-08,184
2018-04-09,120
2018-04-10,114
2018-04-11,113
2018-04-12,123
2018-04-13,132
2018-04-14,193
2018-04-15,209
2018-04-16,140
2018-04-17,132
2018-04-18,123
2018-04-19,121
2018-04-20,126
2018-04-21,185
2018-04-22,185
2018-04-23,126
2018-04-24,115
2018-04-25,112
2018-04-26,108
2018-04-27,134
2018-04-28,196
2018-04-29,207
2018-04-30,185
2018-05-01,147
2018-05-02,157
2018-05-03,162
2018-05-04,165
2018-05-05,210
2018-05-06,202
2018-05-07,141
2018-05-08,124
2018-05-09,117
2018-05-10,120
2018-05-11,138
2018-05-12,201
2018-05-13,207
2018-05-14,130
2018-05-15,130
2018-05-16,134
2018-05-17,130
2018-05-18,142
2018-05-19,206
2018-05-20,221
2018-05-21,162
2018-05-22,144
2018-05-23,138
2018-05-24,131
2018-05-25,144
2018-05-26,200
2018-05-27,197
2018-05-28,167
2018-05-29,150
2018-05-30,137
2018-05-31,133
2018-06-01,142
2018-06-02,198
2018-06-03,195
2018-06-04,132
2018-06-05,131
2018-06-06,127
2018-06-07,126
2018-06-08,143
2018-06-09,200
2018-06-10,193
2018-06-11,149
2018-06-12,131
2018-06-13,148
2018-06-14,142
2018-06-15,141
2018-06-16,204
2018-06-17,187
2018-06-18,140
2018-06-19,134
2018-06-20,137
2018-06-21,147
2018-06-22,419
2018-06-23,675
2018-06-24,833
2018-06-25,678
2018-06-26,671
2018-06-27,656
2018-06-28,603
2018-06-29,685
2018-06-30,883
2018-07-01,967
2018-07-02,715
2018-07-03,761
2018-07-04,848
2018-07-05,812
2018-07-06,778
2018-07-07,927
2018-07-08,870
2018-07-09,575
2018-07-10,527
2018-07-11,494
2018-07-12,482
2018-07-13,479
2018-07-14,624
2018-07-15,631
2018-07-16,491
2018-07-17,388
2018-07-18,367
2018-07-19,341
2018-07-20,351
2018-07-21,466
2018-07-22,469
2018-07-23,318
2018-07-24,302
2018-07-25,311
2018-07-26,288
2018-07-27,329
2018-07-28,491
2018-07-29,471
2018-07-30,347
2018-07-31,338
2018-08-01,314
2018-08-02,301
2018-08-03,324
2018-08-04,413
2018-08-05,457
2018-08-06,330
2018-08-07,305
2018-08-08,312
2018-08-09,290
2018-08-10,256
2018-08-11,328
2018-08-12,332
2018-08-13,291
2018-08-14,277
2018-08-15,264
2018-08-16,239
2018-08-17,238
2018-08-18,302
2018-08-19,315
2018-08-20,225
2018-08-21,219
2018-08-22,226
2018-08-23,215
2018-08-24,228
2018-08-25,311
2018-08-26,307
2018-08-27,220
2018-08-28,200
2018-08-29,211
2018-08-30,195
2018-08-31,214
2018-09-01,304
2018-09-02,289
2018-09-03,255
2018-09-04,231
2018-09-05,194
2018-09-06,188
2018-09-07,194
2018-09-08,275
2018-09-09,296
2018-09-10,190
2018-09-11,189
2018-09-12,181
2018-09-13,184
2018-09-14,204
2018-09-15,282
2018-09-16,303
2018-09-17,238
2018-09-18,318
2018-09-19,381
2018-09-20,400
2018-09-21,443
2018-09-22,594
2018-09-23,650
2018-09-24,525
2018-09-25,416
2018-09-26,370
2018-09-27,344
2018-09-28,347
2018-09-29,488
2018-09-30,486
2018-10-01,299
2018-10-02,286
2018-10-03,292
2018-10-04,281
2018-10-05,291
2018-10-06,408
2018-10-07,420
2018-10-08,313
2018-10-09,247
2018-10-10,236
2018-10-11,238
2018-10-12,241
2018-10-13,343
2018-10-14,350
2018-10-15,223
2018-10-16,214
2018-10-17,199
2018-10-18,183
2018-10-19,227
2018-10-20,317
2018-10-21,315
2018-10-22,201
2018-10-23,196
2018-10-24,191
2018-10-25,196
2018-10-26,201
2018-10-27,288
2018-10-28,280
2018-10-29,207
2018-10-30,176
2018-10-31,168
2018-11-01,179
2018-11-02,197
2018-11-03,288
2018-11-04,270
2018-11-05,169
2018-11-06,166
2018-11-07,155
2018-11-08,160
2018-11-09,172
2018-11-10,248
2018-11-11,258
2018-11-12,184
2018-11-13,170
2018-11-14,157
2018-11-15,153
2018-11-16,162
2018-11-17,250
2018-11-18,251
2018-11-19,167
2018-11-20,153
2018-11-21,156
2018-11-22,197
2018-11-23,265
2018-11-24,337
2018-11-25,339
2018-11-26,254
2018-11-27,235
2018-11-28,225
2018-11-29,202
2018-11-30,229
2018-12-01,327
2018-12-02,337
2018-12-03,215
2018-12-04,202
2018-12-05,204
2018-12-06,176
2018-12-07,188
2018-12-08,260
2018-12-09,270
2018-12-10,185
2018-12-11,183
2018-12-12,185
2018-12-13,189
2018-12-14,220
2018-12-15,312
2018-12-16,341
2018-12-17,260
2018-12-18,257
2018-12-19,253
2018-12-20,252
2018-12-21,319
2018-12-22,427
2018-12-23,459
2018-12-24,443
2018-12-25,411
