Time,Playercount
2017-12-14,159
2017-12-15,152
2017-12-16,213
2017-12-17,238
2017-12-18,155
2017-12-19,145
2017-12-20,134
2017-12-21,157
2017-12-22,387
2017-12-23,530
2017-12-24,500
2017-12-25,498
2017-12-26,558
2017-12-27,517
2017-12-28,486
2017-12-29,482
2017-12-30,533
2017-12-31,543
2018-01-01,538
2018-01-02,490
2018-01-03,478
2018-01-04,486
2018-01-05,421
2018-01-06,455
2018-01-07,441
2018-01-08,294
2018-01-09,230
2018-01-10,213
2018-01-11,183
2018-01-12,199
2018-01-13,275
2018-01-14,291
2018-01-15,202
2018-01-16,181
2018-01-17,155
2018-01-18,126
2018-01-19,152
2018-01-20,220
2018-01-21,237
2018-01-22,157
2018-01-23,125
2018-01-24,120
2018-01-25,123
2018-01-26,131
2018-01-27,178
2018-01-28,204
2018-01-29,124
2018-01-30,115
2018-01-31,108
2018-02-01,111
2018-02-02,102
2018-02-03,171
2018-02-04,190
2018-02-05,112
2018-02-06,103
2018-02-07,93
2018-02-08,92
2018-02-09,86
2018-02-12,110
2018-02-13,93
2018-02-14,86
2018-02-15,89
2018-02-16,189
2018-02-17,334
2018-02-18,366
2018-02-19,258
2018-02-20,200
2018-02-21,160
2018-02-22,146
2018-02-23,151
2018-02-24,201
2018-02-25,216
2018-02-26,133
2018-02-27,110
2018-02-28,101
2018-03-01,95
2018-03-02,104
2018-03-03,157
2018-03-04,176
2018-03-05,106
2018-03-06,86
2018-03-07,90
2018-03-08,99
2018-03-09,96
2018-03-10,129
2018-03-11,158
2018-03-12,85
2018-03-13,85
2018-03-14,78
2018-03-15,80
2018-03-16,88
2018-03-17,135
2018-03-18,156
2018-03-19,92
2018-03-20,87
2018-03-21,194
2018-03-22,258
2018-03-23,213
2018-03-24,247
2018-03-25,245
2018-03-26,146
2018-03-27,124
2018-03-28,114
2018-03-29,118
2018-03-30,141
2018-03-31,160
2018-04-01,162
2018-04-02,121
2018-04-03,91
2018-04-04,85
2018-04-05,87
2018-04-06,93
2018-04-07,125
2018-04-08,136
2018-04-09,87
2018-04-10,74
2018-04-11,79
2018-04-12,94
2018-04-13,119
2018-04-14,210
2018-04-15,264
2018-04-16,175
2018-04-17,143
2018-04-18,121
2018-04-19,107
2018-04-20,107
2018-04-21,158
2018-04-22,187
2018-04-23,115
2018-04-24,107
2018-04-25,105
2018-04-26,102
2018-04-27,105
2018-04-28,153
2018-04-29,173
2018-04-30,130
2018-05-01,133
2018-05-02,101
2018-05-03,92
2018-05-04,94
2018-05-05,127
2018-05-06,143
2018-05-07,95
2018-05-08,77
2018-05-09,74
2018-05-10,86
2018-05-11,81
2018-05-12,116
2018-05-13,124
2018-05-14,77
2018-05-15,128
2018-05-16,529
2018-05-17,705
2018-05-18,705
2018-05-19,715
2018-05-20,565
2018-05-21,373
2018-05-22,281
2018-05-23,218
2018-05-24,188
2018-05-25,179
2018-05-26,232
2018-05-27,236
2018-05-28,180
2018-05-29,154
2018-05-30,131
2018-05-31,134
2018-06-01,130
2018-06-02,173
2018-06-03,175
2018-06-04,113
2018-06-05,96
2018-06-06,90
2018-06-07,86
2018-06-08,95
2018-06-09,123
2018-06-10,148
2018-06-11,107
2018-06-12,99
2018-06-13,105
2018-06-14,114
2018-06-15,108
2018-06-16,132
2018-06-17,144
2018-06-18,95
2018-06-19,85
2018-06-20,82
2018-06-21,82
2018-06-22,226
2018-06-23,385
2018-06-24,498
2018-06-25,326
2018-06-26,312
2018-06-27,418
2018-06-28,353
2018-06-29,346
2018-06-30,419
2018-07-01,455
2018-07-02,308
2018-07-03,278
2018-07-04,314
2018-07-05,280
2018-07-06,254
2018-07-07,291
2018-07-08,309
2018-07-09,212
2018-07-10,171
2018-07-11,164
2018-07-12,157
2018-07-13,156
2018-07-14,203
2018-07-15,206
2018-07-16,158
2018-07-17,138
2018-07-18,130
2018-07-19,114
2018-07-20,117
2018-07-21,166
2018-07-22,185
2018-07-23,119
2018-07-24,101
2018-07-25,95
2018-07-26,96
2018-07-27,103
2018-07-28,151
2018-07-29,168
2018-07-30,119
2018-07-31,115
2018-08-01,121
2018-08-02,117
2018-08-03,111
2018-08-04,157
2018-08-05,184
2018-08-06,123
2018-08-07,110
2018-08-08,102
2018-08-09,102
2018-08-10,95
2018-08-11,123
2018-08-12,148
2018-08-13,96
2018-08-14,89
2018-08-15,89
2018-08-16,85
2018-08-17,84
2018-08-18,118
2018-08-19,122
2018-08-20,85
2018-08-21,79
2018-08-22,75
2018-08-23,72
2018-08-24,79
2018-08-25,100
2018-08-26,128
2018-08-27,81
2018-08-28,71
2018-08-29,74
2018-08-30,70
2018-08-31,75
2018-09-01,108
2018-09-02,129
2018-09-03,93
2018-09-04,78
2018-09-05,64
2018-09-06,90
2018-09-07,464
2018-09-08,1008
2018-09-09,1276
2018-09-10,880
2018-09-11,635
2018-09-12,440
2018-09-13,348
2018-09-14,312
2018-09-15,420
2018-09-16,404
2018-09-17,229
2018-09-18,184
2018-09-19,176
2018-09-20,163
2018-09-21,166
2018-09-22,245
2018-09-23,260
2018-09-24,158
2018-09-25,128
2018-09-26,122
2018-09-27,109
2018-09-28,118
2018-09-29,175
2018-09-30,190
2018-10-01,110
2018-10-02,97
2018-10-03,108
2018-10-04,99
2018-10-05,99
2018-10-06,146
2018-10-07,156
2018-10-08,108
2018-10-09,88
2018-10-10,86
2018-10-11,78
2018-10-12,87
2018-10-13,128
2018-10-14,133
2018-10-15,82
2018-10-16,71
2018-10-17,69
2018-10-18,70
2018-10-19,74
2018-10-20,119
2018-10-21,124
2018-10-22,80
2018-10-23,70
2018-10-24,66
2018-10-25,70
2018-10-26,69
2018-10-27,114
2018-10-28,127
2018-10-29,78
2018-10-30,115
2018-10-31,146
2018-11-01,170
2018-11-02,151
2018-11-03,166
2018-11-04,159
2018-11-05,103
2018-11-06,88
2018-11-07,79
2018-11-08,74
2018-11-09,69
2018-11-10,111
2018-11-11,122
2018-11-12,83
2018-11-13,72
2018-11-14,60
2018-11-15,63
2018-11-16,62
2018-11-17,90
2018-11-18,104
2018-11-19,66
2018-11-20,64
2018-11-21,59
2018-11-22,131
2018-11-23,193
2018-11-24,282
2018-11-25,303
2018-11-26,222
2018-11-27,199
2018-11-28,177
2018-11-29,143
2018-11-30,145
2018-12-01,180
2018-12-02,202
2018-12-03,123
2018-12-04,102
2018-12-05,96
2018-12-06,87
2018-12-07,83
2018-12-08,133
2018-12-09,144
2018-12-10,87
2018-12-11,89
2018-12-12,82
2018-12-13,81
2018-12-14,85
2018-12-15,129
2018-12-16,130
2018-12-17,97
2018-12-18,86
2018-12-19,80
2018-12-20,94
2018-12-21,207
2018-12-22,289
2018-12-23,285
2018-12-24,241
2018-12-25,236
2018-12-26,256
2018-12-27,232
2018-12-28,233
2018-12-29,241
2018-12-30,269
2018-12-31,228
2019-01-01,251
2019-01-02,213
2019-01-03,198
2019-01-04,188
2019-01-05,200
2019-01-06,209
2019-01-07,138
2019-01-08,134
2019-01-09,113
2019-01-10,111
2019-01-11,115
2019-01-12,161
2019-01-13,180
2019-01-14,111
2019-01-15,102
2019-01-16,94
2019-01-17,89
2019-01-18,98
2019-01-19,137
2019-01-20,153
2019-01-21,101
2019-01-22,88
2019-01-23,81
2019-01-24,76
2019-01-25,77
2019-01-26,111
2019-01-27,128
2019-01-28,77
2019-01-29,69
2019-01-30,69
2019-01-31,74
2019-02-01,72
2019-02-02,108
2019-02-03,110
2019-02-04,78
2019-02-05,107
2019-02-06,138
2019-02-07,140
2019-02-08,146
2019-02-09,190
2019-02-10,223
2019-02-11,154
2019-02-12,124
2019-02-13,110
2019-02-14,97
2019-02-15,97
