Time,Playercount
2017-12-14,129
2017-12-15,130
2017-12-16,161
2017-12-17,153
2017-12-18,128
2017-12-19,146
2017-12-20,167
2017-12-21,225
2017-12-22,561
2017-12-23,615
2017-12-24,550
2017-12-25,488
2017-12-26,525
2017-12-27,544
2017-12-28,557
2017-12-29,520
2017-12-30,499
2017-12-31,508
2018-01-01,531
2018-01-02,533
2018-01-03,541
2018-01-04,565
2018-01-05,531
2018-01-06,522
2018-01-07,473
2018-01-08,380
2018-01-09,340
2018-01-10,332
2018-01-11,326
2018-01-12,339
2018-01-13,405
2018-01-14,407
2018-01-15,341
2018-01-16,333
2018-01-17,307
2018-01-18,287
2018-01-19,313
2018-01-20,363
2018-01-21,368
2018-01-22,266
2018-01-23,271
2018-01-24,254
2018-01-25,236
2018-01-26,244
2018-01-27,265
2018-01-28,272
2018-01-29,214
2018-01-30,201
2018-01-31,185
2018-02-01,184
2018-02-02,192
2018-02-03,230
2018-02-04,234
2018-02-05,179
2018-02-06,169
2018-02-07,162
2018-02-08,175
2018-02-09,167
2018-02-12,163
2018-02-13,155
2018-02-14,169
2018-02-15,172
2018-02-16,244
2018-02-17,328
2018-02-18,341
2018-02-19,298
2018-02-20,253
2018-02-21,226
2018-02-22,213
2018-02-23,182
2018-02-24,205
2018-02-25,206
2018-02-26,149
2018-02-27,169
2018-02-28,176
2018-03-01,186
2018-03-02,175
2018-03-03,198
2018-03-04,194
2018-03-05,140
2018-03-06,131
2018-03-07,136
2018-03-08,135
2018-03-09,133
2018-03-10,179
2018-03-11,191
2018-03-12,146
2018-03-13,150
2018-03-14,148
2018-03-15,140
2018-03-16,355
2018-03-17,1973
2018-03-18,2205
2018-03-19,1101
2018-03-20,770
2018-03-21,587
2018-03-22,466
2018-03-23,426
2018-03-24,492
2018-03-25,432
2018-03-26,280
2018-03-27,285
2018-03-28,467
2018-03-29,452
2018-03-30,471
2018-03-31,477
2018-04-01,456
2018-04-02,394
2018-04-03,316
2018-04-04,313
2018-04-05,304
2018-04-06,323
2018-04-07,374
2018-04-08,377
2018-04-09,285
2018-04-10,260
2018-04-11,242
2018-04-12,231
2018-04-13,210
2018-04-14,262
2018-04-15,280
2018-04-16,200
2018-04-17,202
2018-04-18,185
2018-04-19,182
2018-04-20,180
2018-04-21,220
2018-04-22,221
2018-04-23,168
2018-04-24,172
2018-04-25,161
2018-04-26,149
2018-04-27,158
2018-04-28,184
2018-04-29,200
2018-04-30,181
2018-05-01,178
2018-05-02,171
2018-05-03,178
2018-05-04,185
2018-05-05,211
2018-05-06,210
2018-05-07,169
2018-05-08,151
2018-05-09,132
2018-05-10,135
2018-05-11,153
2018-05-12,178
2018-05-13,187
2018-05-14,134
2018-05-15,137
2018-05-16,132
2018-05-17,135
2018-05-18,133
2018-05-19,168
2018-05-20,169
2018-05-21,143
2018-05-22,147
2018-05-23,127
2018-05-24,126
2018-05-25,140
2018-05-26,147
2018-05-27,155
2018-05-28,134
2018-05-29,135
2018-05-30,129
2018-05-31,123
2018-06-01,125
2018-06-02,140
2018-06-03,136
2018-06-04,105
2018-06-05,111
2018-06-06,115
2018-06-07,106
2018-06-08,110
2018-06-09,130
2018-06-10,134
2018-06-11,109
2018-06-12,107
2018-06-13,103
2018-06-14,103
2018-06-15,113
2018-06-16,121
2018-06-17,119
2018-06-18,95
2018-06-19,100
2018-06-20,104
2018-06-21,119
2018-06-22,257
2018-06-23,318
2018-06-24,377
2018-06-25,356
2018-06-26,550
2018-06-27,462
2018-06-28,373
2018-06-29,364
2018-06-30,378
2018-07-01,358
2018-07-02,306
2018-07-03,322
2018-07-04,348
2018-07-05,340
2018-07-06,298
2018-07-07,280
2018-07-08,254
2018-07-09,214
2018-07-10,204
2018-07-11,197
2018-07-12,191
2018-07-13,178
2018-07-14,205
2018-07-15,205
2018-07-16,184
2018-07-17,161
2018-07-18,162
2018-07-19,163
2018-07-20,150
2018-07-21,167
2018-07-22,175
2018-07-23,155
2018-07-24,155
2018-07-25,144
2018-07-26,133
2018-07-27,145
2018-07-28,153
2018-07-29,144
2018-07-30,130
2018-07-31,124
2018-08-01,132
2018-08-02,142
2018-08-03,138
2018-08-04,155
2018-08-05,177
2018-08-06,164
2018-08-07,159
2018-08-08,170
2018-08-09,182
2018-08-10,175
2018-08-11,199
2018-08-12,210
2018-08-13,199
2018-08-14,186
2018-08-15,193
2018-08-16,200
2018-08-17,204
2018-08-18,227
2018-08-19,236
2018-08-20,204
2018-08-21,181
2018-08-22,190
2018-08-23,185
2018-08-24,188
2018-08-25,208
2018-08-26,225
2018-08-27,184
2018-08-28,193
2018-08-29,204
2018-08-30,203
2018-08-31,217
2018-09-01,242
2018-09-02,240
2018-09-03,230
2018-09-04,204
2018-09-05,181
2018-09-06,171
2018-09-07,171
2018-09-08,203
2018-09-09,195
2018-09-10,158
2018-09-11,171
2018-09-12,149
2018-09-13,142
2018-09-14,145
2018-09-15,457
2018-09-16,1748
2018-09-17,1136
2018-09-18,751
2018-09-19,560
2018-09-20,432
2018-09-21,399
2018-09-22,460
2018-09-23,415
2018-09-24,284
2018-09-25,249
2018-09-26,232
2018-09-27,207
2018-09-28,209
2018-09-29,257
2018-09-30,242
2018-10-01,162
2018-10-02,151
2018-10-03,157
2018-10-04,138
2018-10-05,148
2018-10-06,189
2018-10-07,188
2018-10-08,155
2018-10-09,138
2018-10-10,128
2018-10-11,122
2018-10-12,124
2018-10-13,160
2018-10-14,160
2018-10-15,120
2018-10-16,113
2018-10-17,110
2018-10-18,109
2018-10-19,133
2018-10-20,158
2018-10-21,159
2018-10-22,121
2018-10-23,115
2018-10-24,122
2018-10-25,114
2018-10-26,126
2018-10-27,149
2018-10-28,146
2018-10-29,122
2018-10-30,117
2018-10-31,117
2018-11-01,123
2018-11-02,135
2018-11-03,166
2018-11-04,177
2018-11-05,140
2018-11-06,140
2018-11-07,135
2018-11-08,134
2018-11-09,145
2018-11-10,178
2018-11-11,182
2018-11-12,131
2018-11-13,128
2018-11-14,120
2018-11-15,113
2018-11-16,116
2018-11-17,153
2018-11-18,143
2018-11-19,123
2018-11-20,112
2018-11-21,121
2018-11-22,214
2018-11-23,281
2018-11-24,346
2018-11-25,328
2018-11-26,247
2018-11-27,245
2018-11-28,200
2018-11-29,162
2018-11-30,179
2018-12-01,232
2018-12-02,220
2018-12-03,150
2018-12-04,143
2018-12-05,136
2018-12-06,132
2018-12-07,129
2018-12-08,164
2018-12-09,165
2018-12-10,117
2018-12-11,105
2018-12-12,103
2018-12-13,109
2018-12-14,125
2018-12-15,148
2018-12-16,153
2018-12-17,118
2018-12-18,122
2018-12-19,126
2018-12-20,124
2018-12-21,201
2018-12-22,297
2018-12-23,346
2018-12-24,336
2018-12-25,325
2018-12-26,324
2018-12-27,312
2018-12-28,312
2018-12-29,321
2018-12-30,314
2018-12-31,298
2019-01-01,299
2019-01-02,318
2019-01-03,356
2019-01-04,357
2019-01-05,362
2019-01-06,298
2019-01-07,259
2019-01-08,240
2019-01-09,224
2019-01-10,219
2019-01-11,210
2019-01-12,259
2019-01-13,260
2019-01-14,205
2019-01-15,201
2019-01-16,190
2019-01-17,176
2019-01-18,167
2019-01-19,218
2019-01-20,213
2019-01-21,178
2019-01-22,166
2019-01-23,168
2019-01-24,169
2019-01-25,166
2019-01-26,189
2019-01-27,198
2019-01-28,157
2019-01-29,154
2019-01-30,152
2019-01-31,143
2019-02-01,155
2019-02-02,176
2019-02-03,188
2019-02-04,159
2019-02-05,146
2019-02-06,144
2019-02-07,136
2019-02-08,167
2019-02-09,257
2019-02-10,300
2019-02-11,258
2019-02-12,218
2019-02-13,200
2019-02-14,188
2019-02-15,193
2019-02-16,207
2019-02-17,206
2019-02-18,186
2019-02-19,179
2019-02-20,170
2019-02-21,166
2019-02-22,180
2019-02-23,211
2019-02-24,209
2019-02-25,157
2019-02-26,155
2019-02-27,145
