Time,Playercount
2017-12-14,62
2017-12-15,60
2017-12-16,70
2017-12-17,81
2017-12-18,68
2017-12-19,65
2017-12-20,66
2017-12-21,68
2017-12-22,71
2017-12-23,79
2017-12-24,88
2017-12-25,89
2017-12-26,92
2017-12-27,91
2017-12-28,94
2017-12-29,95
2017-12-30,95
2017-12-31,102
2018-01-01,98
2018-01-02,93
2018-01-03,94
2018-01-04,93
2018-01-05,91
2018-01-06,105
2018-01-07,120
2018-01-08,95
2018-01-09,85
2018-01-10,94
2018-01-11,77
2018-01-12,86
2018-01-13,100
2018-01-14,112
2018-01-15,101
2018-01-16,87
2018-01-17,83
2018-01-18,79
2018-01-19,80
2018-01-20,100
2018-01-21,119
2018-01-22,99
2018-01-23,87
2018-01-24,84
2018-01-25,81
2018-01-26,82
2018-01-27,97
2018-01-28,115
2018-01-29,90
2018-01-30,79
2018-01-31,76
2018-02-01,75
2018-02-02,73
2018-02-03,95
2018-02-04,110
2018-02-05,79
2018-02-06,80
2018-02-07,80
2018-02-08,71
2018-02-09,78
2018-02-10,84
2018-02-12,85
2018-02-13,75
2018-02-14,71
2018-02-15,76
2018-02-16,82
2018-02-17,100
2018-02-18,111
2018-02-19,87
2018-02-20,81
2018-02-21,86
2018-02-22,81
2018-02-23,89
2018-02-24,95
2018-02-25,115
2018-02-26,101
2018-02-27,94
2018-02-28,97
2018-03-01,86
2018-03-02,88
2018-03-03,98
2018-03-04,108
2018-03-05,91
2018-03-06,79
2018-03-07,84
2018-03-08,84
2018-03-09,86
2018-03-10,97
2018-03-11,116
2018-03-12,101
2018-03-13,95
2018-03-14,92
2018-03-15,83
2018-03-16,88
2018-03-17,105
2018-03-18,117
2018-03-19,97
2018-03-20,99
2018-03-21,99
2018-03-22,92
2018-03-23,85
2018-03-24,91
2018-03-25,115
2018-03-26,85
2018-03-27,84
2018-03-28,82
2018-03-29,79
2018-03-30,88
2018-03-31,90
2018-04-01,103
2018-04-02,98
2018-04-03,93
2018-04-04,93
2018-04-05,97
2018-04-06,92
2018-04-07,117
2018-04-08,132
2018-04-09,113
2018-04-10,108
2018-04-11,99
2018-04-12,92
2018-04-13,95
2018-04-14,114
2018-04-15,135
2018-04-16,119
2018-04-17,111
2018-04-18,102
2018-04-19,97
2018-04-20,90
2018-04-21,104
2018-04-22,112
2018-04-23,96
2018-04-24,86
2018-04-25,90
2018-04-26,88
2018-04-27,88
2018-04-28,102
2018-04-29,114
2018-04-30,100
2018-05-01,103
2018-05-02,90
2018-05-03,77
2018-05-04,80
2018-05-05,82
2018-05-06,94
2018-05-07,82
2018-05-08,78
2018-05-09,81
2018-05-10,86
2018-05-11,93
2018-05-12,98
2018-05-13,122
2018-05-14,90
2018-05-15,94
2018-05-16,95
2018-05-17,96
2018-05-18,95
2018-05-19,103
2018-05-20,117
2018-05-21,106
2018-05-22,101
2018-05-23,88
2018-05-24,87
2018-05-25,87
2018-05-26,89
2018-05-27,110
2018-05-28,112
2018-05-29,105
2018-05-30,95
2018-05-31,96
2018-06-01,96
2018-06-02,117
2018-06-03,129
2018-06-04,106
2018-06-05,103
2018-06-06,98
2018-06-07,92
2018-06-08,88
2018-06-09,105
2018-06-10,121
2018-06-11,115
2018-06-12,98
2018-06-13,99
2018-06-14,93
2018-06-15,96
2018-06-16,97
2018-06-17,118
2018-06-18,109
2018-06-19,110
2018-06-20,104
2018-06-21,96
2018-06-22,119
2018-06-23,135
2018-06-24,177
2018-06-25,142
2018-06-26,134
2018-06-27,127
2018-06-28,117
2018-06-29,128
2018-06-30,145
2018-07-01,168
