Time,Playercount
2017-12-14,36
2017-12-15,38
2017-12-16,56
2017-12-17,55
2017-12-18,40
2017-12-19,43
2017-12-20,39
2017-12-21,45
2017-12-22,59
2017-12-23,75
2017-12-24,71
2017-12-25,59
2017-12-26,62
2017-12-27,68
2017-12-28,71
2017-12-29,69
2017-12-30,76
2017-12-31,70
2018-01-01,69
2018-01-02,54
2018-01-03,49
2018-01-04,47
2018-01-05,51
2018-01-06,54
2018-01-07,52
2018-01-08,40
2018-01-09,36
2018-01-10,35
2018-01-11,30
2018-01-12,36
2018-01-13,46
2018-01-14,43
2018-01-15,37
2018-01-16,33
2018-01-17,32
2018-01-18,31
2018-01-19,36
2018-01-20,57
2018-01-21,58
2018-01-22,43
2018-01-23,41
2018-01-24,38
2018-01-25,35
2018-01-26,38
2018-01-27,51
2018-01-28,44
2018-01-29,31
2018-01-30,34
2018-01-31,34
2018-02-01,30
2018-02-02,28
2018-02-03,39
2018-02-04,36
2018-02-05,25
2018-02-06,24
2018-02-07,23
2018-02-08,23
2018-02-09,23
2018-02-10,30
2018-02-11,27
2018-02-12,24
2018-02-13,21
2018-02-14,19
2018-02-15,16
2018-02-16,21
2018-02-17,28
2018-02-18,24
2018-02-19,23
2018-02-20,19
2018-02-21,21
2018-02-22,18
2018-02-23,19
2018-02-24,28
2018-02-25,25
2018-02-26,16
2018-02-27,16
2018-02-28,15
2018-03-01,17
2018-03-02,27
2018-03-03,33
2018-03-04,33
2018-03-05,22
2018-03-06,25
2018-03-07,30
2018-03-08,27
2018-03-09,32
2018-03-10,38
2018-03-11,40
2018-03-12,28
2018-03-13,28
2018-03-14,27
2018-03-15,23
2018-03-16,24
2018-03-17,30
2018-03-18,31
2018-03-19,21
2018-03-20,18
2018-03-21,19
2018-03-22,21
2018-03-23,21
2018-03-24,28
2018-03-25,31
2018-03-26,23
2018-03-27,22
2018-03-28,21
2018-03-29,21
2018-03-30,20
2018-03-31,18
2018-04-01,20
2018-04-02,17
2018-04-03,17
2018-04-04,15
2018-04-05,16
2018-04-06,15
2018-04-07,17
2018-04-08,20
2018-04-09,12
2018-04-10,16
2018-04-11,13
2018-04-12,12
2018-04-13,14
2018-04-14,16
2018-04-15,19
2018-04-16,12
2018-04-17,11
2018-04-18,10
2018-04-19,12
2018-04-20,13
2018-04-21,20
2018-04-22,18
2018-04-23,12
2018-04-24,12
2018-04-25,10
2018-04-26,12
2018-04-27,13
2018-04-28,15
2018-04-29,18
2018-04-30,12
2018-05-01,13
2018-05-02,11
2018-05-03,11
2018-05-04,13
2018-05-05,15
2018-05-06,19
2018-05-07,12
2018-05-08,12
2018-05-09,13
2018-05-10,14
2018-05-11,11
2018-05-12,14
2018-05-13,14
2018-05-14,11
2018-05-15,11
2018-05-16,11
2018-05-17,9
2018-05-18,9
2018-05-19,12
2018-05-20,15
2018-05-21,11
2018-05-22,9
2018-05-23,11
2018-05-24,11
2018-05-25,16
2018-05-26,16
2018-05-27,19
2018-05-28,21
2018-05-29,15
2018-05-30,13
2018-05-31,11
2018-06-01,13
2018-06-02,16
2018-06-03,19
2018-06-04,16
2018-06-05,13
2018-06-06,12
2018-06-07,12
2018-06-08,11
2018-06-09,16
2018-06-10,15
2018-06-11,11
2018-06-12,12
2018-06-13,8
2018-06-14,12
2018-06-15,13
2018-06-16,20
2018-06-17,19
2018-06-18,14
2018-06-19,16
2018-06-20,15
2018-06-21,16
2018-06-22,14
2018-06-23,14
2018-06-24,16
2018-06-25,13
2018-06-26,14
2018-06-27,13
2018-06-28,12
2018-06-29,13
2018-06-30,16
2018-07-01,11
2018-07-02,12
2018-07-03,10
2018-07-04,11
2018-07-05,12
2018-07-06,10
2018-07-07,13
2018-07-08,11
2018-07-09,11
2018-07-10,12
2018-07-11,11
2018-07-12,12
2018-07-13,10
2018-07-14,12
2018-07-15,10
2018-07-16,10
2018-07-17,11
2018-07-18,10
2018-07-19,11
2018-07-20,10
2018-07-21,11
2018-07-22,10
2018-07-23,13
2018-07-24,14
2018-07-25,14
2018-07-26,13
2018-07-27,9
2018-07-28,11
2018-07-29,12
2018-07-30,11
2018-07-31,9
2018-08-01,9
2018-08-02,10
2018-08-03,11
2018-08-04,11
2018-08-05,11
2018-08-06,11
2018-08-07,10
2018-08-08,11
2018-08-09,10
2018-08-10,11
2018-08-11,10
2018-08-12,10
2018-08-13,9
2018-08-14,9
2018-08-15,9
2018-08-16,9
2018-08-17,8
2018-08-18,8
2018-08-19,12
2018-08-20,10
2018-08-21,9
2018-08-22,9
2018-08-23,9
2018-08-24,10
2018-08-25,14
2018-08-26,11
2018-08-27,11
2018-08-28,14
2018-08-29,19
2018-08-30,20
2018-08-31,18
2018-09-01,27
2018-09-02,28
2018-09-03,26
2018-09-04,19
2018-09-05,14
2018-09-06,15
2018-09-07,18
2018-09-08,25
2018-09-09,29
2018-09-10,17
2018-09-11,16
2018-09-12,14
2018-09-13,14
2018-09-14,17
2018-09-15,28
2018-09-16,24
2018-09-17,15
2018-09-18,16
2018-09-19,18
2018-09-20,15
2018-09-21,16
2018-09-22,23
2018-09-23,23
2018-09-24,16
2018-09-25,15
2018-09-26,16
2018-09-27,17
2018-09-28,21
2018-09-29,30
2018-09-30,33
2018-10-01,23
2018-10-02,19
2018-10-03,18
2018-10-04,17
2018-10-05,18
2018-10-06,29
2018-10-07,35
2018-10-08,21
2018-10-09,20
2018-10-10,19
2018-10-11,22
2018-10-12,23
2018-10-13,30
2018-10-14,33
2018-10-15,19
2018-10-16,16
2018-10-17,12
2018-10-18,13
2018-10-19,14
2018-10-20,24
2018-10-21,26
2018-10-22,16
2018-10-23,14
2018-10-24,12
2018-10-25,13
2018-10-26,18
2018-10-27,22
2018-10-28,24
2018-10-29,16
2018-10-30,18
2018-10-31,18
2018-11-01,15
2018-11-02,16
2018-11-03,20
2018-11-04,22
2018-11-05,12
2018-11-06,9
2018-11-07,11
2018-11-08,10
2018-11-09,12
2018-11-10,21
2018-11-11,22
2018-11-12,13
2018-11-13,11
2018-11-14,13
2018-11-15,11
2018-11-16,13
2018-11-17,18
2018-11-18,20
2018-11-19,12
2018-11-20,9
2018-11-21,17
2018-11-22,23
2018-11-23,28
2018-11-24,26
2018-11-25,27
2018-11-26,16
2018-11-27,15
2018-11-28,13
2018-11-29,10
2018-11-30,16
2018-12-01,15
2018-12-02,31
2018-12-03,21
2018-12-04,22
2018-12-05,20
2018-12-06,16
2018-12-07,18
2018-12-08,23
2018-12-09,27
2018-12-10,17
2018-12-11,13
2018-12-12,16
2018-12-13,15
2018-12-14,13
2018-12-15,21
2018-12-16,21
2018-12-17,16
2018-12-18,17
2018-12-19,16
2018-12-20,14
2018-12-21,16
2018-12-22,21
2018-12-23,25
2018-12-24,23
2018-12-25,15
2018-12-26,20
2018-12-27,21
2018-12-28,21
2018-12-29,22
2018-12-30,23
2018-12-31,24
2019-01-01,20
2019-01-02,20
2019-01-03,18
2019-01-04,18
2019-01-05,25
2019-01-06,24
2019-01-07,19
2019-01-08,15
2019-01-09,13
2019-01-10,12
2019-01-11,18
2019-01-12,27
2019-01-13,34
2019-01-14,21
2019-01-15,20
2019-01-16,21
2019-01-17,18
2019-01-18,18
2019-01-19,30
2019-01-20,30
2019-01-21,21
2019-01-22,16
2019-01-23,19
2019-01-24,22
2019-01-25,24
2019-01-26,32
2019-01-27,30
2019-01-28,23
2019-01-29,21
2019-01-30,23
2019-01-31,27
2019-02-01,25
2019-02-02,29
2019-02-03,34
2019-02-04,24
2019-02-05,20
2019-02-06,18
2019-02-07,21
2019-02-08,28
2019-02-09,36
2019-02-10,32
2019-02-11,25
2019-02-12,23
2019-02-13,22
