Time,Playercount
2017-12-14,214
2017-12-15,225
2017-12-16,250
2017-12-17,263
2017-12-18,251
2017-12-19,246
2017-12-20,241
2017-12-21,237
2017-12-22,248
2017-12-23,283
2017-12-24,270
2017-12-25,270
2017-12-26,291
2017-12-27,305
2017-12-28,323
2017-12-29,331
2017-12-30,329
2017-12-31,335
2018-01-01,325
2018-01-02,333
2018-01-03,319
2018-01-04,331
2018-01-05,329
2018-01-06,361
2018-01-07,360
2018-01-08,320
2018-01-09,305
2018-01-10,280
2018-01-11,272
2018-01-12,314
2018-01-13,358
2018-01-14,356
2018-01-15,307
2018-01-16,307
2018-01-17,309
2018-01-18,277
2018-01-19,300
2018-01-20,348
2018-01-21,366
2018-01-22,313
2018-01-23,302
2018-01-24,299
2018-01-25,302
2018-01-26,316
2018-01-27,346
2018-01-28,356
2018-01-29,300
2018-01-30,298
2018-01-31,299
2018-02-01,296
2018-02-02,274
2018-02-03,324
2018-02-04,339
2018-02-05,285
2018-02-06,287
2018-02-07,284
2018-02-08,284
2018-02-09,255
2018-02-12,314
2018-02-13,297
2018-02-14,285
2018-02-15,277
2018-02-16,292
2018-02-17,329
2018-02-18,343
2018-02-19,321
2018-02-20,321
2018-02-21,312
2018-02-22,319
2018-02-23,329
2018-02-24,359
2018-02-25,385
2018-02-26,323
2018-02-27,342
2018-02-28,357
2018-03-01,349
2018-03-02,360
2018-03-03,400
2018-03-04,404
2018-03-05,352
2018-03-06,330
2018-03-07,346
2018-03-08,343
2018-03-09,341
2018-03-10,384
2018-03-11,390
2018-03-12,340
2018-03-13,334
2018-03-14,310
2018-03-15,290
2018-03-16,291
2018-03-17,348
2018-03-18,333
2018-03-19,299
2018-03-20,294
2018-03-21,305
2018-03-22,310
2018-03-23,352
2018-03-24,430
2018-03-25,451
2018-03-26,374
2018-03-27,370
2018-03-28,351
2018-03-29,348
2018-03-30,391
2018-03-31,367
2018-04-01,379
2018-04-02,386
2018-04-03,327
2018-04-04,324
2018-04-05,327
2018-04-06,331
2018-04-07,372
2018-04-08,369
2018-04-09,317
2018-04-10,293
2018-04-11,280
2018-04-12,280
2018-04-13,286
2018-04-14,334
2018-04-15,344
2018-04-16,300
2018-04-17,298
2018-04-18,302
2018-04-19,297
2018-04-20,287
2018-04-21,325
2018-04-22,343
2018-04-23,303
2018-04-24,306
2018-04-25,307
2018-04-26,300
2018-04-27,301
2018-04-28,334
2018-04-29,365
2018-04-30,325
2018-05-01,353
2018-05-02,331
2018-05-03,316
2018-05-04,326
2018-05-05,349
2018-05-06,374
