Time,Playercount
2017-12-14,101
2017-12-15,182
2017-12-16,193
2017-12-17,180
2017-12-18,137
2017-12-19,123
2017-12-20,108
2017-12-21,111
2017-12-22,180
2017-12-23,229
2017-12-24,230
2017-12-25,222
2017-12-26,239
2017-12-27,233
2017-12-28,261
2017-12-29,443
2017-12-30,425
2017-12-31,407
2018-01-01,362
2018-01-02,330
2018-01-03,287
2018-01-04,284
2018-01-05,262
2018-01-06,356
2018-01-07,1032
2018-01-08,868
2018-01-09,571
2018-01-10,427
2018-01-11,362
2018-01-12,335
2018-01-13,402
2018-01-14,365
2018-01-15,271
2018-01-16,212
2018-01-17,188
2018-01-18,177
2018-01-19,186
2018-01-20,237
2018-01-21,240
2018-01-22,179
2018-01-23,155
2018-01-24,140
2018-01-25,154
2018-01-26,239
2018-01-27,278
2018-01-28,297
2018-01-29,203
2018-01-30,175
2018-01-31,160
2018-02-01,156
2018-02-02,166
2018-02-03,225
2018-02-04,221
2018-02-05,157
2018-02-06,141
2018-02-07,145
2018-02-08,135
2018-02-09,167
2018-02-12,166
2018-02-13,148
2018-02-14,153
2018-02-15,153
2018-02-16,184
2018-02-17,244
2018-02-18,254
2018-02-19,238
2018-02-20,180
2018-02-21,158
2018-02-22,154
2018-02-23,181
2018-02-24,225
2018-02-25,206
2018-02-26,138
2018-02-27,129
2018-02-28,125
2018-03-01,124
2018-03-02,133
2018-03-03,169
2018-03-04,180
2018-03-05,114
2018-03-06,99
2018-03-07,98
2018-03-08,111
2018-03-09,172
2018-03-10,214
2018-03-11,252
2018-03-12,180
2018-03-13,153
2018-03-14,134
2018-03-15,130
2018-03-16,135
2018-03-17,201
2018-03-18,193
2018-03-19,130
2018-03-20,113
2018-03-21,117
2018-03-22,122
2018-03-23,159
2018-03-24,223
2018-03-25,218
2018-03-26,142
2018-03-27,130
2018-03-28,125
2018-03-29,119
2018-03-30,138
2018-03-31,176
2018-04-01,162
2018-04-02,123
2018-04-03,114
2018-04-04,118
2018-04-05,133
2018-04-06,148
2018-04-07,174
2018-04-08,150
2018-04-09,112
2018-04-10,95
2018-04-11,103
2018-04-12,101
2018-04-13,106
2018-04-14,157
2018-04-15,168
2018-04-16,108
2018-04-17,103
2018-04-18,94
2018-04-19,97
2018-04-20,163
2018-04-21,186
2018-04-22,195
2018-04-23,140
2018-04-24,171
2018-04-25,160
2018-04-26,146
2018-04-27,144
2018-04-28,192
2018-04-29,211
2018-04-30,163
2018-05-01,146
2018-05-02,116
2018-05-03,112
2018-05-04,139
2018-05-05,177
2018-05-06,168
2018-05-07,117
2018-05-08,106
2018-05-09,97
2018-05-10,120
2018-05-11,256
2018-05-12,407
2018-05-13,443
2018-05-14,313
2018-05-15,306
2018-05-16,244
