Time,Playercount
2017-12-14,102
2017-12-15,109
2017-12-16,146
2017-12-17,160
2017-12-18,109
2017-12-19,110
2017-12-20,115
2017-12-21,116
2017-12-22,149
2017-12-23,214
2017-12-24,232
2017-12-25,216
2017-12-26,238
2017-12-27,244
2017-12-28,361
2017-12-29,346
2017-12-30,306
2017-12-31,297
2018-01-01,283
2018-01-02,241
2018-01-03,221
2018-01-04,207
2018-01-05,199
2018-01-06,216
2018-01-07,211
2018-01-08,141
2018-01-09,125
2018-01-10,132
2018-01-11,101
2018-01-12,131
2018-01-13,169
2018-01-14,183
2018-01-15,133
2018-01-16,116
2018-01-17,116
2018-01-18,98
2018-01-19,125
2018-01-20,153
2018-01-21,165
2018-01-22,123
2018-01-23,104
2018-01-24,103
2018-01-25,98
2018-01-26,103
2018-01-27,126
2018-01-28,142
2018-01-29,96
2018-01-30,90
2018-01-31,88
2018-02-01,83
2018-02-02,77
2018-02-03,123
2018-02-04,145
2018-02-05,93
2018-02-06,90
2018-02-07,84
2018-02-08,88
2018-02-09,79
2018-02-12,96
2018-02-13,89
2018-02-14,84
2018-02-15,91
2018-02-16,125
2018-02-17,164
2018-02-18,188
2018-02-19,153
2018-02-20,131
2018-02-21,121
2018-02-22,109
2018-02-23,117
2018-02-24,144
2018-02-25,152
2018-02-26,108
2018-02-27,98
2018-02-28,98
2018-03-01,127
2018-03-02,145
2018-03-03,169
2018-03-04,169
2018-03-05,114
2018-03-06,97
2018-03-07,97
2018-03-08,101
2018-03-09,105
2018-03-10,142
2018-03-11,161
2018-03-12,113
2018-03-13,100
2018-03-14,98
2018-03-15,93
2018-03-16,96
2018-03-17,129
2018-03-18,145
2018-03-19,103
2018-03-20,92
2018-03-21,93
2018-03-22,85
2018-03-23,84
2018-03-24,119
2018-03-25,138
2018-03-26,97
2018-03-27,90
2018-03-28,92
2018-03-29,86
2018-03-30,104
2018-03-31,110
2018-04-01,121
2018-04-02,122
2018-04-03,97
2018-04-04,97
2018-04-05,97
2018-04-06,97
2018-04-07,126
2018-04-08,136
2018-04-09,98
2018-04-10,94
2018-04-11,99
2018-04-12,93
2018-04-13,95
2018-04-14,131
2018-04-15,146
2018-04-16,97
2018-04-17,87
2018-04-18,92
2018-04-19,94
2018-04-20,199
2018-04-21,1001
2018-04-22,1134
2018-04-23,628
2018-04-24,487
2018-04-25,433
2018-04-26,371
2018-04-27,363
2018-04-28,418
2018-04-29,442
2018-04-30,317
2018-05-01,314
2018-05-02,226
2018-05-03,199
2018-05-04,214
2018-05-05,262
2018-05-06,279
2018-05-07,193
2018-05-08,164
2018-05-09,150
2018-05-10,181
2018-05-11,179
2018-05-12,213
2018-05-13,231
2018-05-14,151
2018-05-15,134
2018-05-16,138
2018-05-17,127
2018-05-18,133
2018-05-19,167
2018-05-20,188
2018-05-21,151
2018-05-22,121
2018-05-23,124
2018-05-24,110
2018-05-25,123
2018-05-26,153
2018-05-27,166
2018-05-28,130
2018-05-29,113
2018-05-30,113
2018-05-31,117
2018-06-01,122
2018-06-02,198
2018-06-03,204
2018-06-04,139
2018-06-05,127
2018-06-06,114
2018-06-07,114
2018-06-08,109
2018-06-09,132
2018-06-10,155
2018-06-11,115
2018-06-12,105
2018-06-13,92
2018-06-14,95
2018-06-15,97
2018-06-16,121
2018-06-17,136
2018-06-18,102
2018-06-19,93
2018-06-20,97
2018-06-21,101
2018-06-22,154
2018-06-23,193
2018-06-24,231
2018-06-25,170
2018-06-26,172
2018-06-27,172
2018-06-28,156
2018-06-29,189
2018-06-30,361
2018-07-01,373
2018-07-02,240
2018-07-03,210
2018-07-04,219
2018-07-05,203
2018-07-06,196
2018-07-07,222
2018-07-08,229
2018-07-09,155
2018-07-10,139
2018-07-11,144
2018-07-12,129
2018-07-13,133
2018-07-14,165
2018-07-15,183
2018-07-16,139
2018-07-17,134
2018-07-18,124
2018-07-19,121
2018-07-20,129
2018-07-21,155
2018-07-22,172
2018-07-23,125
2018-07-24,110
2018-07-25,100
2018-07-26,96
2018-07-27,101
2018-07-28,135
2018-07-29,151
2018-07-30,106
2018-07-31,95
2018-08-01,92
2018-08-02,87
2018-08-03,97
2018-08-04,122
2018-08-05,133
2018-08-06,98
2018-08-07,88
2018-08-08,84
2018-08-09,80
2018-08-10,91
2018-08-11,118
2018-08-12,125
2018-08-13,92
2018-08-14,91
2018-08-15,88
2018-08-16,83
2018-08-17,81
2018-08-18,115
2018-08-19,125
2018-08-20,93
2018-08-21,78
2018-08-22,86
2018-08-23,80
2018-08-24,88
2018-08-25,107
2018-08-26,126
2018-08-27,95
2018-08-28,79
2018-08-29,91
2018-08-30,83
2018-08-31,86
2018-09-01,114
2018-09-02,127
2018-09-03,99
2018-09-04,93
2018-09-05,88
2018-09-06,80
2018-09-07,90
