Time,Playercount
2017-12-14,69
2017-12-15,73
2017-12-16,79
2017-12-17,80
2017-12-18,73
2017-12-19,64
2017-12-20,63
2017-12-21,69
2017-12-22,71
2017-12-23,83
2017-12-24,72
2017-12-25,72
2017-12-26,74
2017-12-27,78
2017-12-28,78
2017-12-29,79
2017-12-30,79
2017-12-31,77
2018-01-01,78
2018-01-02,75
2018-01-03,72
2018-01-04,77
2018-01-05,78
2018-01-06,81
2018-01-07,82
2018-01-08,76
2018-01-09,78
2018-01-10,74
2018-01-11,69
2018-01-12,84
2018-01-13,79
2018-01-14,89
2018-01-15,79
2018-01-16,79
2018-01-17,81
2018-01-18,78
2018-01-19,84
2018-01-20,95
2018-01-21,90
2018-01-22,83
2018-01-23,78
2018-01-24,77
2018-01-25,76
2018-01-26,75
2018-01-27,80
2018-01-28,89
2018-01-29,79
2018-01-30,75
2018-01-31,77
2018-02-01,75
2018-02-02,76
2018-02-03,82
2018-02-04,88
2018-02-05,79
2018-02-06,80
2018-02-07,79
2018-02-08,78
2018-02-09,77
2018-02-10,82
2018-02-12,77
2018-02-13,73
2018-02-14,74
2018-02-15,76
2018-02-16,80
2018-02-17,89
2018-02-18,98
2018-02-19,91
2018-02-20,91
2018-02-21,84
2018-02-22,82
2018-02-23,85
2018-02-24,87
2018-02-25,97
2018-02-26,86
2018-02-27,91
2018-02-28,91
2018-03-01,87
2018-03-02,92
2018-03-03,88
2018-03-04,93
2018-03-05,79
2018-03-06,77
2018-03-07,79
2018-03-08,81
2018-03-09,84
2018-03-10,89
2018-03-11,95
2018-03-12,83
2018-03-13,85
2018-03-14,79
2018-03-15,85
2018-03-16,86
2018-03-17,90
2018-03-18,92
2018-03-19,91
2018-03-20,89
2018-03-21,87
2018-03-22,85
2018-03-23,87
2018-03-24,94
2018-03-25,88
2018-03-26,82
2018-03-27,79
2018-03-28,78
2018-03-29,79
2018-03-30,81
2018-03-31,77
2018-04-01,84
2018-04-02,90
2018-04-03,82
2018-04-04,81
2018-04-05,79
2018-04-06,80
2018-04-07,84
2018-04-08,86
2018-04-09,82
2018-04-10,76
2018-04-11,76
2018-04-12,76
2018-04-13,78
2018-04-14,79
2018-04-15,87
2018-04-16,81
2018-04-17,73
2018-04-18,76
2018-04-19,73
2018-04-20,70
2018-04-21,77
2018-04-22,83
2018-04-23,75
2018-04-24,68
2018-04-25,72
2018-04-26,78
2018-04-27,83
2018-04-28,80
2018-04-29,84
2018-04-30,79
2018-05-01,74
2018-05-02,78
2018-05-03,76
2018-05-04,76
2018-05-05,75
2018-05-06,73
2018-05-07,73
2018-05-08,76
2018-05-09,69
2018-05-10,75
2018-05-11,76
2018-05-12,74
2018-05-13,76
2018-05-14,78
2018-05-15,75
2018-05-16,79
2018-05-17,76
2018-05-18,78
2018-05-19,78
2018-05-20,79
2018-05-21,79
2018-05-22,74
2018-05-23,69
2018-05-24,70
2018-05-25,76
2018-05-26,72
2018-05-27,77
2018-05-28,78
2018-05-29,78
2018-05-30,85
2018-05-31,84
2018-06-01,80
2018-06-02,84
2018-06-03,84
2018-06-04,81
2018-06-05,76
2018-06-06,76
2018-06-07,80
2018-06-08,80
2018-06-09,81
2018-06-10,82
2018-06-11,83
2018-06-12,84
2018-06-13,84
2018-06-14,81
2018-06-15,79
2018-06-16,88
2018-06-17,86
2018-06-18,81
2018-06-19,77
2018-06-20,81
2018-06-21,78
2018-06-22,88
2018-06-23,86
2018-06-24,99
2018-06-25,96
2018-06-26,88
2018-06-27,91
2018-06-28,86
2018-06-29,93
2018-06-30,96
2018-07-01,96
2018-07-02,90
2018-07-03,89
2018-07-04,94
2018-07-05,93
2018-07-06,91
2018-07-07,90
2018-07-08,93
2018-07-09,92
2018-07-10,91
2018-07-11,89
2018-07-12,90
2018-07-13,84
2018-07-14,90
2018-07-15,98
2018-07-16,91
2018-07-17,91
2018-07-18,93
2018-07-19,89
2018-07-20,92
2018-07-21,97
2018-07-22,109
2018-07-23,92
2018-07-24,83
2018-07-25,82
2018-07-26,85
2018-07-27,86
2018-07-28,92
2018-07-29,97
2018-07-30,85
2018-07-31,85
2018-08-01,89
2018-08-02,88
2018-08-03,88
2018-08-04,85
2018-08-05,85
2018-08-06,83
2018-08-07,85
2018-08-08,91
2018-08-09,87
2018-08-10,85
2018-08-11,87
2018-08-12,85
2018-08-13,87
2018-08-14,82
2018-08-15,75
2018-08-16,74
2018-08-17,78
2018-08-18,76
2018-08-19,90
2018-08-20,86
2018-08-21,84
2018-08-22,81
2018-08-23,79
2018-08-24,86
2018-08-25,91
2018-08-26,91
2018-08-27,80
2018-08-28,74
2018-08-29,80
2018-08-30,77
2018-08-31,77
2018-09-01,84
2018-09-02,79
2018-09-03,73
2018-09-04,77
2018-09-05,80
2018-09-06,81
2018-09-07,80
2018-09-08,87
2018-09-09,86
2018-09-10,81
2018-09-11,82
2018-09-12,77
2018-09-13,74
2018-09-14,75
2018-09-15,81
2018-09-16,84
2018-09-17,78
2018-09-18,72
2018-09-19,77
2018-09-20,74
2018-09-21,71
2018-09-22,80
2018-09-23,84
2018-09-24,78
2018-09-25,76
2018-09-26,79
2018-09-27,79
2018-09-28,81
2018-09-29,80
2018-09-30,83
2018-10-01,75
2018-10-02,81
2018-10-03,84
2018-10-04,76
2018-10-05,86
2018-10-06,86
2018-10-07,85
2018-10-08,78
2018-10-09,77
2018-10-10,79
2018-10-11,74
2018-10-12,75
2018-10-13,85
2018-10-14,85
2018-10-15,79
2018-10-16,82
2018-10-17,76
2018-10-18,73
2018-10-19,75
2018-10-20,77
2018-10-21,81
2018-10-22,82
2018-10-23,82
2018-10-24,86
2018-10-25,74
2018-10-26,78
2018-10-27,78
2018-10-28,83
2018-10-29,72
2018-10-30,74
2018-10-31,71
2018-11-01,74
2018-11-02,81
2018-11-03,85
2018-11-04,91
2018-11-05,80
2018-11-06,77
2018-11-07,80
2018-11-08,81
2018-11-09,83
2018-11-10,80
2018-11-11,84
2018-11-12,87
2018-11-13,80
2018-11-14,73
2018-11-15,73
2018-11-16,73
2018-11-17,79
2018-11-18,85
2018-11-19,85
2018-11-20,78
2018-11-21,73
2018-11-22,82
2018-11-23,85
2018-11-24,84
2018-11-25,89
2018-11-26,83
2018-11-27,75
2018-11-28,75
2018-11-29,71
2018-11-30,79
2018-12-01,77
2018-12-02,83
2018-12-03,75
2018-12-04,76
2018-12-05,72
2018-12-06,74
2018-12-07,77
2018-12-08,86
2018-12-09,86
2018-12-10,79
2018-12-11,78
2018-12-12,83
2018-12-13,85
2018-12-14,80
2018-12-15,84
2018-12-16,89
2018-12-17,81
2018-12-18,75
2018-12-19,76
2018-12-20,77
2018-12-21,80
2018-12-22,88
2018-12-23,93
2018-12-24,84
2018-12-25,86
2018-12-26,89
2018-12-27,95
2018-12-28,99
2018-12-29,100
2018-12-30,102
2018-12-31,102
2019-01-01,89
2019-01-02,87
2019-01-03,93
2019-01-04,92
2019-01-05,101
2019-01-06,97
2019-01-07,86
2019-01-08,86
2019-01-09,87
2019-01-10,88
2019-01-11,93
2019-01-12,103
2019-01-13,94
2019-01-14,86
2019-01-15,93
2019-01-16,87
2019-01-17,86
2019-01-18,87
2019-01-19,94
2019-01-20,98
2019-01-21,87
2019-01-22,85
2019-01-23,88
2019-01-24,86
2019-01-25,86
2019-01-26,94
2019-01-27,99
2019-01-28,84
2019-01-29,86
2019-01-30,82
2019-01-31,88
2019-02-01,89
2019-02-02,99
2019-02-03,105
2019-02-04,93
2019-02-05,97
2019-02-06,90
2019-02-07,94
2019-02-08,96
2019-02-09,91
2019-02-10,106
2019-02-11,95
2019-02-12,92
2019-02-13,88
2019-02-14,81
2019-02-15,87
2019-02-16,98
2019-02-17,95
2019-02-18,99
2019-02-19,90
2019-02-20,88
2019-02-21,92
2019-02-22,90
2019-02-23,97
2019-02-24,100
2019-02-25,85
