Time,Playercount
2017-12-14,666
2017-12-15,658
2017-12-16,720
2017-12-17,774
2017-12-18,721
2017-12-19,702
2017-12-20,710
2017-12-21,694
2017-12-22,766
2017-12-23,1014
2017-12-24,1057
2017-12-25,981
2017-12-26,1054
2017-12-27,1083
2017-12-28,1097
2017-12-29,1113
2017-12-30,1105
2017-12-31,1093
2018-01-01,1072
2018-01-02,1088
2018-01-03,1123
2018-01-04,1134
2018-01-05,1105
2018-01-06,1122
2018-01-07,1118
2018-01-08,994
2018-01-09,934
2018-01-10,841
2018-01-11,884
2018-01-12,890
2018-01-13,962
2018-01-14,1029
2018-01-15,938
2018-01-16,902
2018-01-17,877
2018-01-18,841
2018-01-19,849
2018-01-20,959
2018-01-21,1001
2018-01-22,879
2018-01-23,868
2018-01-24,848
2018-01-25,844
2018-01-26,818
2018-01-27,903
2018-01-28,920
2018-01-29,811
2018-01-30,785
2018-01-31,798
2018-02-01,762
2018-02-02,765
2018-02-03,845
2018-02-04,929
2018-02-05,778
2018-02-06,781
2018-02-07,781
2018-02-08,781
2018-02-09,773
2018-02-10,840
2018-02-11,904
2018-02-12,786
2018-02-13,747
2018-02-14,731
2018-02-15,707
2018-02-16,750
2018-02-17,873
2018-02-18,937
2018-02-19,891
2018-02-20,852
2018-02-21,821
2018-02-22,798
2018-02-23,779
2018-02-24,861
2018-02-25,893
2018-02-26,766
2018-02-27,774
2018-02-28,750
2018-03-01,728
2018-03-02,705
2018-03-03,777
2018-03-04,813
2018-03-05,739
2018-03-06,741
2018-03-07,736
2018-03-08,735
2018-03-09,742
2018-03-10,828
2018-03-11,837
2018-03-12,752
2018-03-13,775
2018-03-14,771
2018-03-15,852
2018-03-16,1335
2018-03-17,1908
2018-03-18,2088
2018-03-19,1681
2018-03-20,1495
2018-03-21,1412
2018-03-22,1267
2018-03-23,1204
2018-03-24,1298
2018-03-25,1238
2018-03-26,1081
2018-03-27,1040
2018-03-28,965
2018-03-29,985
2018-03-30,1028
2018-03-31,1079
