Time,Playercount
2017-12-14,80
2017-12-15,91
2017-12-16,105
2017-12-17,105
2017-12-18,90
2017-12-19,90
2017-12-20,88
2017-12-21,85
2017-12-22,91
2017-12-23,98
2017-12-24,96
2017-12-25,89
2017-12-26,91
2017-12-27,101
2017-12-28,97
2017-12-29,96
2017-12-30,104
2017-12-31,101
2018-01-01,98
2018-01-02,102
2018-01-03,96
2018-01-04,102
2018-01-05,106
2018-01-06,119
2018-01-07,114
2018-01-08,98
2018-01-09,100
2018-01-10,96
2018-01-11,67
2018-01-12,94
2018-01-13,105
2018-01-14,112
2018-01-15,90
2018-01-16,90
2018-01-17,89
2018-01-18,94
2018-01-19,96
2018-01-20,109
2018-01-21,102
2018-01-22,86
2018-01-23,55
2018-01-24,86
2018-01-25,77
2018-01-26,89
2018-01-27,104
2018-01-28,106
2018-01-29,81
2018-01-30,84
2018-01-31,82
2018-02-01,79
2018-02-02,82
2018-02-03,104
2018-02-04,107
2018-02-05,80
2018-02-06,90
2018-02-07,85
2018-02-08,82
2018-02-09,87
2018-02-10,88
2018-02-12,80
2018-02-13,84
2018-02-14,79
2018-02-15,78
2018-02-16,77
2018-02-17,93
2018-02-18,97
2018-02-19,71
2018-02-20,80
2018-02-21,81
2018-02-22,85
2018-02-23,89
2018-02-24,97
2018-02-25,96
2018-02-26,75
2018-02-27,78
2018-02-28,72
2018-03-01,78
2018-03-02,80
2018-03-03,94
2018-03-04,103
2018-03-05,78
2018-03-06,74
2018-03-07,82
2018-03-08,91
2018-03-09,89
2018-03-10,102
2018-03-11,99
2018-03-12,75
2018-03-13,77
2018-03-14,72
2018-03-15,73
2018-03-16,77
2018-03-17,101
2018-03-18,105
2018-03-19,83
2018-03-20,73
2018-03-21,71
2018-03-22,71
2018-03-23,75
2018-03-24,91
2018-03-25,102
2018-03-26,84
2018-03-27,87
2018-03-28,87
2018-03-29,91
2018-03-30,98
2018-03-31,95
2018-04-01,92
2018-04-02,76
2018-04-03,72
2018-04-04,73
2018-04-05,71
2018-04-06,77
2018-04-07,83
2018-04-08,87
2018-04-09,66
2018-04-10,62
2018-04-11,69
2018-04-12,69
2018-04-13,69
2018-04-14,83
2018-04-15,83
2018-04-16,63
2018-04-17,63
2018-04-18,57
2018-04-19,57
2018-04-20,68
2018-04-21,80
2018-04-22,77
2018-04-23,57
2018-04-24,58
2018-04-25,53
2018-04-26,55
2018-04-27,57
2018-04-28,73
2018-04-29,78
2018-04-30,65
2018-05-01,74
2018-05-02,62
2018-05-03,52
2018-05-04,52
2018-05-05,74
2018-05-06,75
2018-05-07,52
2018-05-08,55
2018-05-09,51
2018-05-10,49
2018-05-11,54
2018-05-12,70
2018-05-13,71
2018-05-14,52
2018-05-15,52
2018-05-16,55
2018-05-17,51
2018-05-18,58
2018-05-19,72
2018-05-20,75
2018-05-21,56
2018-05-22,55
2018-05-23,56
2018-05-24,58
2018-05-25,44
2018-05-26,38
2018-05-27,36
2018-05-28,32
2018-05-29,55
2018-05-30,59
2018-05-31,60
2018-06-01,66
2018-06-02,64
2018-06-03,69
2018-06-04,53
2018-06-05,50
2018-06-06,59
2018-06-07,61
2018-06-08,65
2018-06-09,75
2018-06-10,80
2018-06-11,65
2018-06-12,66
2018-06-13,65
2018-06-14,63
2018-06-15,61
2018-06-16,65
2018-06-17,67
2018-06-18,64
2018-06-19,65
2018-06-20,61
2018-06-21,60
2018-06-22,60
2018-06-23,63
2018-06-24,79
2018-06-25,68
2018-06-26,66
2018-06-27,62
2018-06-28,60
2018-06-29,61
2018-06-30,66
2018-07-01,66
2018-07-02,61
2018-07-03,58
2018-07-04,63
