Time,Playercount
2017-12-14,31
2017-12-15,26
2017-12-16,36
2017-12-17,36
2017-12-18,23
2017-12-19,21
2017-12-20,13
2017-12-21,14
2017-12-22,17
2017-12-23,25
2017-12-24,24
2017-12-25,20
2017-12-26,24
2017-12-27,20
2017-12-28,21
2017-12-29,20
2017-12-30,18
2017-12-31,23
2018-01-01,23
2018-01-02,22
2018-01-03,18
2018-01-04,15
2018-01-05,14
2018-01-06,19
2018-01-07,19
2018-01-08,13
2018-01-09,14
2018-01-10,12
2018-01-11,11
2018-01-12,14
2018-01-13,21
2018-01-14,26
2018-01-15,20
2018-01-16,16
2018-01-17,12
2018-01-18,11
2018-01-19,21
2018-01-20,33
2018-01-21,32
2018-01-22,22
2018-01-23,14
2018-01-24,12
2018-01-25,12
2018-01-26,11
2018-01-27,16
2018-01-28,19
2018-01-29,14
2018-01-30,13
2018-01-31,12
2018-02-01,9
2018-02-02,9
2018-02-03,15
2018-02-04,18
2018-02-05,13
2018-02-06,11
2018-02-07,9
2018-02-08,8
2018-02-09,8
2018-02-10,11
2018-02-11,10
2018-02-12,11
2018-02-13,8
2018-02-14,8
2018-02-15,9
2018-02-16,20
2018-02-17,26
2018-02-18,29
2018-02-19,18
2018-02-20,15
2018-02-21,12
2018-02-22,16
2018-02-23,27
2018-02-24,44
2018-02-25,44
2018-02-26,27
2018-02-27,24
2018-02-28,23
2018-03-01,20
2018-03-02,26
2018-03-03,45
2018-03-04,36
2018-03-05,20
2018-03-06,15
2018-03-07,15
2018-03-08,15
2018-03-09,16
2018-03-10,23
2018-03-11,20
2018-03-12,11
2018-03-13,11
2018-03-14,10
2018-03-15,10
2018-03-16,9
2018-03-17,14
2018-03-18,16
2018-03-19,9
2018-03-20,9
2018-03-21,8
2018-03-22,7
2018-03-23,8
2018-03-24,12
2018-03-25,15
2018-03-26,9
2018-03-27,9
2018-03-28,9
2018-03-29,10
2018-03-30,13
2018-03-31,16
2018-04-01,15
2018-04-02,12
2018-04-03,7
2018-04-04,7
2018-04-05,7
2018-04-06,10
2018-04-07,13
2018-04-08,10
2018-04-09,7
2018-04-10,6
2018-04-11,4
2018-04-12,6
2018-04-13,6
2018-04-14,12
2018-04-15,10
2018-04-16,6
2018-04-17,4
2018-04-18,4
2018-04-19,4
2018-04-20,5
2018-04-21,8
2018-04-22,9
2018-04-23,4
2018-04-24,4
2018-04-25,5
2018-04-26,3
2018-04-27,4
2018-04-28,7
2018-04-29,10
2018-04-30,6
2018-05-01,7
2018-05-02,7
2018-05-03,7
2018-05-04,4
2018-05-05,7
2018-05-06,8
2018-05-07,6
2018-05-08,7
2018-05-09,7
2018-05-10,9
2018-05-11,26
2018-05-12,32
2018-05-13,31
2018-05-14,20
2018-05-15,19
2018-05-16,17
2018-05-17,11
2018-05-18,13
2018-05-19,21
2018-05-20,22
2018-05-21,18
2018-05-22,12
2018-05-23,16
2018-05-24,12
2018-05-25,10
2018-05-26,13
2018-05-27,15
2018-05-28,11
2018-05-29,7
2018-05-30,7
2018-05-31,8
2018-06-01,7
2018-06-02,10
2018-06-03,10
2018-06-04,5
2018-06-05,5
2018-06-06,6
2018-06-07,7
2018-06-08,7
2018-06-09,7
2018-06-10,9
2018-06-11,4
2018-06-12,4
2018-06-13,5
2018-06-14,5
2018-06-15,12
2018-06-16,30
2018-06-17,25
2018-06-18,12
2018-06-19,12
2018-06-20,11
2018-06-21,11
2018-06-22,21
2018-06-23,39
2018-06-24,72
2018-06-25,39
2018-06-26,32
2018-06-27,23
2018-06-28,16
2018-06-29,18
2018-06-30,25
2018-07-01,30
2018-07-02,21
2018-07-03,21
