Time,Playercount
2017-12-14,44
2017-12-15,42
2017-12-16,54
2017-12-17,63
2017-12-18,48
2017-12-19,43
2017-12-20,41
2017-12-21,44
2017-12-22,47
2017-12-23,55
2017-12-24,51
2017-12-25,52
2017-12-26,49
2017-12-27,54
2017-12-28,48
2017-12-29,47
2017-12-30,56
2017-12-31,54
2018-01-01,58
2018-01-02,53
2018-01-03,48
2018-01-04,51
2018-01-05,53
2018-01-06,60
2018-01-07,63
2018-01-08,49
2018-01-09,43
2018-01-10,50
2018-01-11,366
2018-01-12,391
2018-01-13,447
2018-01-14,403
2018-01-15,290
2018-01-16,284
2018-01-17,249
2018-01-18,202
2018-01-19,238
2018-01-20,300
2018-01-21,327
2018-01-22,230
2018-01-23,180
2018-01-24,174
2018-01-25,167
2018-01-26,170
2018-01-27,210
2018-01-28,226
2018-01-29,159
2018-01-30,155
2018-01-31,151
2018-02-01,149
2018-02-02,142
2018-02-03,233
2018-02-04,257
2018-02-05,175
2018-02-06,155
2018-02-07,144
2018-02-08,128
2018-02-09,147
2018-02-10,151
2018-02-12,153
2018-02-13,140
2018-02-14,122
2018-02-15,118
2018-02-16,146
2018-02-17,233
2018-02-18,235
2018-02-19,183
2018-02-20,171
2018-02-21,161
2018-02-22,150
2018-02-23,154
2018-02-24,196
2018-02-25,209
2018-02-26,138
2018-02-27,138
2018-02-28,125
2018-03-01,123
2018-03-02,127
2018-03-03,158
2018-03-04,162
2018-03-05,122
2018-03-06,106
2018-03-07,114
2018-03-08,118
2018-03-09,120
2018-03-10,158
2018-03-11,160
2018-03-12,114
2018-03-13,109
2018-03-14,111
2018-03-15,150
2018-03-16,173
2018-03-17,256
2018-03-18,282
2018-03-19,212
2018-03-20,227
2018-03-21,223
2018-03-22,217
2018-03-23,222
2018-03-24,294
2018-03-25,322
2018-03-26,232
2018-03-27,202
2018-03-28,189
2018-03-29,187
2018-03-30,233
2018-03-31,254
2018-04-01,282
2018-04-02,267
2018-04-03,199
2018-04-04,191
2018-04-05,185
2018-04-06,194
2018-04-07,281
2018-04-08,292
2018-04-09,208
2018-04-10,183
2018-04-11,198
2018-04-12,196
2018-04-13,215
2018-04-14,298
2018-04-15,338
2018-04-16,236
2018-04-17,212
2018-04-18,197
2018-04-19,182
2018-04-20,183
2018-04-21,256
2018-04-22,281
2018-04-23,184
2018-04-24,174
2018-04-25,158
2018-04-26,153
2018-04-27,164
2018-04-28,202
2018-04-29,235
2018-04-30,190
2018-05-01,199
2018-05-02,157
2018-05-03,144
2018-05-04,142
2018-05-05,181
2018-05-06,205
2018-05-07,158
2018-05-08,131
2018-05-09,118
2018-05-10,140
2018-05-11,140
2018-05-12,163
2018-05-13,173
2018-05-14,124
2018-05-15,120
